text,answer,a,b,c,d,e,f,g,h,hint,feedback,implausible_distractors,none_of_the_above,all_of_the_above,fill_in_the_blank,true_or_false,absolute_terms,longest_answer_correct,negative_worded_stem,word_repeats_in_stem_and_correct_answer,avoid_logical_cues,lost_sequence,more_than_one_correct,complex_k_type,ambiguous_unclear_information,gratuitous_information_in_stem,avoid_convergence_cues,grammatical_cues_in_stem,vague_terms,unfocused_stem
The Fibonacci sequence requires two initial values because \(f_n\) depends on _____.,the previous two terms,the next two terms,the previous term only,the previous two terms,no prior terms,,,,,,,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which recurrence relation models a geometric sequence?,\(a_n = r \cdot a_{n-1}\),\(a_n = a_{n-1} + d\),\(a_n = r \cdot a_{n-1}\),\(a_n = a_{n-1} \cdot a_{n-2}\),\(a_n = a_{n-1} + a_{n-2}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"In a discrete time dynamical system, the system's state at each time interval depends on _____.",past states,random factors,future states,past states,external unrelated conditions,,,,,,,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"For the loan balance \(a_n = 1.0025 a_{n-1} - 500\), what does the term \(-500\) represent?",monthly payment reducing the balance,monthly interest added,monthly payment reducing the balance,initial loan amount,fixed fee added monthly,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The number of initial values needed for \(b_n = b_{n-3} \cdot b_{n-2}\) is _____.,3,1,2,3,4,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A recurrence relation defines a term as a function of _____ in the sequence.,previous terms,future terms,random numbers,previous terms,unrelated variables,,,,,,,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How many initial values are needed to define a sequence with \(a_n = a_{n-1} + a_{n-2}\)?,2,1,2,3,0,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which recurrence relation models a geometric sequence?,\(a_n = r \cdot a_{n-1}\),\(a_n = a_{n-1} + d\),\(a_n = r \cdot a_{n-1}\),\(a_n = a_{n-1} + a_{n-2}\),\(a_n = a_{n-1} \cdot a_{n-2}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The Fibonacci sequence starts with which initial values?,"\(f_0 = 0, f_1 = 1\)","\(f_0 = 1, f_1 = 1\)","\(f_0 = 0, f_1 = 1\)","\(f_0 = 1, f_1 = 2\)","\(f_0 = 0, f_1 = 0\)",,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass
"In a recurrence relation, if the term depends on \(n-3\), how many initial values are needed?",3,1,2,3,4,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which recurrence relation describes a loan balance with monthly interest and fixed payment?,\(a_n = 1.0025 \cdot a_{n-1} - 500\),\(a_n = a_{n-1} - 500\),\(a_n = 1.0025 \cdot a_{n-1} + 500\),\(a_n = 1.0025 \cdot a_{n-1} - 500\),\(a_n = a_{n-1} + 500\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
A discrete time dynamical system is characterized by:,states fixed during intervals depending on past states,continuous time changes,states depending only on future states,states fixed during intervals depending on past states,random state changes over time,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
