=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,8,1,1
2,8,0,1
3,8,0,0
4,8,0,1

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,2,6,64
1,3,3,5,64
1,4,3,4,64
2,3,0,10,64
2,4,1,6,64
3,4,4,3,64

Summary
Total Comparisons,496
Duplicates (≥85%),14
Similar (70-85%),37

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,0.698,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q6,What is the order of operations for compound propositions without parentheses?,3,6,0.693,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,0.686,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q6,What is the order of operations for compound propositions without parentheses?,3,6,0.684,low
q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.684,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,0.681,low
q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,0.681,low
q1,What is the order of operations without parentheses in logical expressions?,1,1,q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,0.68,low
q1,What is the order of operations without parentheses in logical expressions?,1,1,q8,Why is it good practice to use parentheses in compound propositions?,1,8,0.677,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,0.677,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.677,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q2,Which logical operator is applied first in a compound proposition without parentheses?,2,2,0.674,low
q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,0.674,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.674,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,0.672,low
q3,The expression \(p \lor q \land r\) is equivalent to:,2,3,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.672,low
q4,"In a truth table for three variables, how many rows are there?",2,4,q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,0.67,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.666,low
q1,What is the order of operations without parentheses in logical expressions?,1,1,q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,0.664,low
q4,"In a truth table for three variables, how many rows are there?",2,4,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.664,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,0.657,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q4,"In a truth table for three variables, how many rows are there?",2,4,0.657,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,0.653,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.653,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.646,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.643,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q3,The expression \(p \lor q \land r\) is equivalent to:,2,3,0.641,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,0.639,low
q2,Which logical operator is applied first in a compound proposition without parentheses?,2,2,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.638,low
q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.63,low
q1,What is the order of operations without parentheses in logical expressions?,1,1,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.628,low
q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,q6,What is the order of operations for compound propositions without parentheses?,3,6,0.627,low
q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,0.627,low
q4,"In a truth table for three variables, how many rows are there?",2,4,q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,0.626,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q4,"In a truth table for three variables, how many rows are there?",2,4,0.623,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,0.621,low
q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.621,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q2,Which logical operator is applied first in a compound proposition without parentheses?,2,2,0.62,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,0.618,low
q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.618,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,0.614,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.614,low
q3,The expression \(p \lor q \land r\) is equivalent to:,2,3,q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,0.61,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.61,low
q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,q2,Which logical operator is applied first in a compound proposition without parentheses?,2,2,0.609,low
q6,What is the order of operations for compound propositions without parentheses?,3,6,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.602,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.601,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q8,Why are intermediate columns used when filling out truth tables for complex propositions?,3,8,0.6,low
q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.599,low
q3,The expression \(p \lor q \land r\) is equivalent to:,2,3,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.595,low
q4,"In a truth table for three variables, how many rows are there?",2,4,q4,"In a truth table, the rightmost variable column alternates truth values in what pattern?",4,4,0.594,low
q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.594,low
q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.593,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q4,"In a truth table, the rightmost variable column alternates truth values in what pattern?",4,4,0.586,low
q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.585,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.582,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.582,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,0.581,low
q4,"In a truth table for three variables, how many rows are there?",2,4,q5,"When filling in the variable columns of a truth table, the pattern for the rightmost variable column is:",3,5,0.58,low
q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.579,low
q2,"In a truth table with three variables, how many rows should it have?",1,2,q5,"When filling in the variable columns of a truth table, the pattern for the rightmost variable column is:",3,5,0.577,low
q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.577,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.574,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,0.573,low
q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,q8,Why are intermediate columns used when filling out truth tables for complex propositions?,3,8,0.572,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q3,A truth table for a compound proposition with 4 variables has _____ rows.,4,3,0.568,low
q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,0.567,low
q4,"In a truth table, the rightmost variable column alternates truth values in what pattern?",4,4,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.567,low
q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.565,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,0.563,low
q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,0.562,low
q4,Which operation is evaluated first in the compound proposition \(p \lor \neg q \land r\) without parentheses?,1,4,q8,Why is it good practice to use parentheses in compound propositions?,1,8,0.561,low
q7,"Which is a correct English translation of the proposition \(p \land \neg q\) given \(p\): It is windy, \(q\): It is cold?",3,7,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.561,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q3,A truth table for a compound proposition with 4 variables has _____ rows.,4,3,0.56,low
q5,"When filling in the variable columns of a truth table, the pattern for the rightmost variable column is:",3,5,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.559,low
q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,0.558,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.557,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.556,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.555,low
q6,What is the order of operations for compound propositions without parentheses?,3,6,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.555,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q7,"Which is a correct English translation of the proposition \(p \land \neg q\) given \(p\): It is windy, \(q\): It is cold?",3,7,0.554,low
q3,The expression \(p \lor q \land r\) is equivalent to:,2,3,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.553,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,0.552,low
q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,q8,Why are intermediate columns used when filling out truth tables for complex propositions?,3,8,0.552,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,0.551,low
q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,q4,"In a truth table, the rightmost variable column alternates truth values in what pattern?",4,4,0.551,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,0.551,low
q6,"In a truth table, how are the values filled in the second-rightmost variable column for three variables?",1,6,q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,0.55,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.55,low
q3,A truth table for a compound proposition with 4 variables has _____ rows.,4,3,q4,"In a truth table, the rightmost variable column alternates truth values in what pattern?",4,4,0.55,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.548,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q6,What is the order of operations for compound propositions without parentheses?,3,6,0.548,low
q7,What is the number of rows in a truth table for a proposition with four propositional variables?,1,7,q8,Why are intermediate columns used when filling out truth tables for complex propositions?,3,8,0.547,low
q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,0.547,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q5,How many rows are in a truth table for the proposition \((p \land q) \lor (\neg r \land \neg w)\)?,4,5,0.544,low
q8,Why is it good practice to use parentheses in compound propositions?,1,8,q2,Which logical operator is applied first when evaluating \(p \lor \neg q \land r\) without parentheses?,3,2,0.543,low
q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.543,low
q3,The compound proposition \(p \lor q \land r\) should be read as:,3,3,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.541,low
q3,"When filling a truth table column for the rightmost variable, what is the pattern of truth values?",1,3,q7,Fill in the blank: A truth table for a compound proposition with \(n\) variables has _____ rows.,2,7,0.54,low
q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.539,low
q8,"Which of the following is the correct symbolic translation of ""It is not true that it is windy or cold""?",2,8,q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,0.539,low
q1,What is the order of operations in evaluating \(p \lor \neg q \land r\) without parentheses?,2,1,q1,"How many rows are in a truth table for a compound proposition with variables \(p\), \(q\), and \(r\)?",3,1,0.538,low
q1,What is the correct order of operations in a compound proposition without parentheses?,4,1,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.538,low
q5,"In filling a truth table, how are the truth values arranged in the column for the rightmost variable?",2,5,q6,How is the truth value of a compound proposition determined using intermediate columns?,2,6,0.537,low
q5,"The compound proposition \(p \land \neg (q \lor r)\) evaluates to false when \(p\) is true, \(q\) is false, and \(r\) is true because:",1,5,q7,"Which is a correct English translation of the proposition \(p \land \neg q\) given \(p\): It is windy, \(q\): It is cold?",3,7,0.536,low
q4,What is the truth value of \(\neg (p \land \neg r)\) when \(p\) is true and \(r\) is false?,3,4,q7,"Translate into logic: ""It is not true that I am going to a movie and the party tonight.""",4,7,0.535,low
q2,"When evaluating \(p \lor \neg q \land r\), which operation is applied first?",4,2,q8,"When filling a truth table for \(p \land \neg q\), if \(p = \text{T}\) and \(q = \text{F}\), the value is:",4,8,0.534,low
q6,How is the truth value of a compound proposition determined using intermediate columns?,2,6,q6,What is the order of operations for compound propositions without parentheses?,3,6,0.533,low
q3,A truth table for a compound proposition with 4 variables has _____ rows.,4,3,q6,Why are intermediate columns used when filling out truth tables for compound propositions?,4,6,0.531,low
