text,answer,a,b,c,d,e,f,g,h,hint,feedback,implausible_distractors,none_of_the_above,all_of_the_above,fill_in_the_blank,true_or_false,absolute_terms,longest_answer_correct,negative_worded_stem,word_repeats_in_stem_and_correct_answer,avoid_logical_cues,lost_sequence,more_than_one_correct,complex_k_type,ambiguous_unclear_information,gratuitous_information_in_stem,avoid_convergence_cues,grammatical_cues_in_stem,vague_terms,unfocused_stem
The proposition \(\exists x (P(x) \land \lnot Q(x))\) means:,There is a specific \(x\) with \(P(x)\) and not \(Q(x)\),All \(x\) satisfy \(P(x)\) and not \(Q(x)\),There is a specific \(x\) with \(P(x)\) and not \(Q(x)\),No \(x\) satisfy \(P(x)\) or \(Q(x)\),Every \(x\) fails \(P(x)\) or \(Q(x)\),,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The scope of a quantifier determines:,Where the quantifier applies in the expression,The domain of all variables,Where the quantifier applies in the expression,The number of predicates used,The truth value of the entire statement,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The expression \(\forall x (P(x) \rightarrow Q(x))\) is true if:,Every \(x\) satisfying \(P(x)\) also satisfies \(Q(x)\),Some \(x\) satisfy \(P(x)\) and \(Q(x)\),Every \(x\) satisfying \(P(x)\) also satisfies \(Q(x)\),No \(x\) satisfy \(P(x)\),Some \(x\) fail \(Q(x)\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The statement \(\exists x P(x) \land Q(x)\) differs from \(\exists x (P(x) \land Q(x))\) because:,The first requires one \(x\) to satisfy both; the second allows separate \(x\),The first requires one \(x\) to satisfy both; the second allows separate \(x\),Both are logically equivalent,The first is always false,The second is always true,,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass
"Which logical operator is used to express ""if ... then ..."" in quantified logic?",\(\rightarrow\),\(\land\),\(\lor\),\(\rightarrow\),\(\leftrightarrow\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"In the statement \(\exists x (P(x) \lor Q(x))\), what does the quantifier \(\exists\) mean?",Some \(x\) satisfy \(P(x)\) or \(Q(x)\),All \(x\) satisfy \(P(x)\) or \(Q(x)\),Some \(x\) satisfy \(P(x)\) or \(Q(x)\),No \(x\) satisfy \(P(x)\) or \(Q(x)\),Every \(x\) fails \(P(x)\) and \(Q(x)\),,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Variables that are not bound by a quantifier in a statement are called:,Free variables,Bound variables,Free variables,Dependent variables,Constant variables,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which statement about variable names in quantified statements is true?,Variable names can be changed consistently within their quantifier's scope,Variable names must be \(x\) only,Variable names can be changed consistently within their quantifier's scope,Variable names cannot be reused,Variable names outside quantifiers are always bound,,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Why must variables be bound in a quantified statement to form a proposition?,To fix variables to the scope of a quantifier,To ensure all variables are integers,To limit the domain to positive numbers,To fix variables to the scope of a quantifier,To exclude logical operators from the statement,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"Which quantifier expresses ""There exists a positive integer that is prime and even""?",\(\exists x (P(x) \land \lnot O(x))\),\(\forall x (P(x) \land O(x))\),\(\exists x (P(x) \land O(x))\),\(\exists x (P(x) \land \lnot O(x))\),\(\forall x (P(x) \land \lnot O(x))\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How does the truth value of \(\forall x (P(x) \rightarrow Q(x))\) depend on counterexamples?,It is false if at least one counterexample exists,It is true if at least one counterexample exists,It is false if at least one counterexample exists,It is true regardless of counterexamples,It depends only on existential quantifiers,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
"Which expression correctly translates ""Every new employee met the deadline""?",\(\forall x (N(x) \rightarrow D(x))\),\(\exists x (N(x) \land D(x))\),\(\forall x (N(x) \land D(x))\),\(\exists x (N(x) \rightarrow D(x))\),\(\forall x (N(x) \rightarrow D(x))\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Fill in the blank: The scope of a quantifier is the part of the logical expression to which the quantifier _____.,applies,excludes variables,applies,negates all predicates,reverses the truth value,,,,,,,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"Why is \(\exists x (S(x) \lor P(x))\) not logically equivalent to ""Someone was sick and came to the party""?",Because \(\exists x (S(x) \lor P(x))\) allows either condition to be true,Because \(\lor\) means both conditions must be true,Because \(\exists x (S(x) \lor P(x))\) allows either condition to be true,Because \(\exists\) quantifier cannot be used with \(\lor\),Because the domain is infinite,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which is true about variable names in quantified statements?,Different variable names can be used if consistently substituted within quantifier scope,Variable names cannot be changed once assigned,Different variable names can be used if consistently substituted within quantifier scope,Using the same variable name in different quantifiers causes errors,Variable names must be single letters only,,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Fill in the blank: The predicate \(P(x)\) with variable \(x\) free is called a/an _____ variable.,free,bound,restricted,free,quantified,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How does the expression \(\forall x (P(x) \land Q(y))\) differ from \(\forall x (P(x) \land Q(x))\) in terms of proposition status?,The first has a free variable and is not a proposition,Both are propositions,The first is a proposition; the second is not,The first has a free variable and is not a proposition,Both have free variables and are not propositions,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass
A variable _____ in a predicate is bound if it is attached to a quantifier.,bound,free,independent,bound,unrelated,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The scope of a quantifier includes _____.,only the predicate it applies to,all variables in the expression,only the predicate it applies to,the entire logical statement,only free variables,,,,,,,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"Which quantifier corresponds to ""There exists"" in logic?",∃,∀,∃,¬,→,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass
"The statement ""All prime numbers are odd"" translates logically to _____.",\(\forall x (P(x) \rightarrow O(x))\),\(\exists x (P(x) \rightarrow O(x))\),\(\forall x (P(x) \rightarrow O(x))\),\(\forall x (P(x) \land O(x))\),\(\exists x (P(x) \land \lnot O(x))\),,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A statement with free variables is _____.,not a proposition,always true,always false,a proposition,not a proposition,,,,,,,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The expression \(\exists x (P(x) \land Q(x))\) means _____.,There is at least one x for which P(x) and Q(x) are true,"For every x, P(x) and Q(x) are true",There is at least one x for which P(x) and Q(x) are true,P(x) and Q(x) are true for no x,"For every x, either P(x) or Q(x) is true",,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"Which logical expression matches ""Every new employee met the deadline""?",\(\forall x (N(x) \rightarrow D(x))\),\(\exists x (N(x) \land D(x))\),\(\forall x (N(x) \land D(x))\),\(\forall x (N(x) \rightarrow D(x))\),\(\exists x (N(x) \rightarrow D(x))\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Variable names in quantified statements can be changed if _____.,the substitution is consistent within the quantifier's scope,the variable is free,the substitution is consistent within the quantifier's scope,the variable is only in one predicate,the quantifier is existential,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The proposition \(\exists x (P(x) \lor Q(x))\) is true if _____.,at least one x satisfies P(x) or Q(x),no x satisfies P(x) or Q(x),at least one x satisfies P(x) or Q(x),all x satisfy both P(x) and Q(x),all x satisfy neither P(x) nor Q(x),,,,,,,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
