text,answer,a,b,c,d,e,f,g,h,hint,feedback,implausible_distractors,none_of_the_above,all_of_the_above,fill_in_the_blank,true_or_false,absolute_terms,longest_answer_correct,negative_worded_stem,word_repeats_in_stem_and_correct_answer,avoid_logical_cues,lost_sequence,more_than_one_correct,complex_k_type,ambiguous_unclear_information,gratuitous_information_in_stem,avoid_convergence_cues,grammatical_cues_in_stem,vague_terms,unfocused_stem
"When pulling out the last term from \(\sum_{j=0}^{n+2} 2^{j-1}\), the new summation is _____.",\(\sum_{j=0}^{n+1} 2^{j-1} + 2^{n+1}\),\(\sum_{j=0}^{n+1} 2^{j-1} + 2^{n+1}\),\(\sum_{j=0}^{n} 2^{j-1} + 2^{n+2}\),\(\sum_{j=0}^{n} 2^{j} + 2^{n+1}\),\(\sum_{j=0}^{n+2} 2^{j-1} + 2^{n}\),,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What does the lower limit in \(\sum_{i=s}^t a_i\) represent?,The first term index,The last term to add,The first term index,The total number of terms,The sum of terms,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"In \(\sum_{j=1}^4 j^3\), what is the expanded form?",\(1^3 + 2^3 + 3^3 + 4^3\),\(1^3 + 3^3 + 4^3\),\(1^3 + 2^3 + 3^3 + 4^3\),\(4^3 + 3^3 + 2^3 + 1^3\),\(j^3\) for all \(j\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
How can the last term be removed from \(\sum_{k=m}^n a_k\)?,Write as \(\sum_{k=m}^{n-1} a_k + a_n\),Subtract \(a_n\) from the sum,Write as \(\sum_{k=m}^{n-1} a_k + a_n\),Multiply the sum by \(a_n\),Replace \(n\) with \(n+1\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"If \(i = k + 2\), what is the new summation limits for \(\sum_{k=1}^n (k+2)^3\)?",\(i=3 \text{ to } n+2\),\(i=1 \text{ to } n\),\(i=3 \text{ to } n+2\),\(i=0 \text{ to } n-2\),\(i=2 \text{ to } n+1\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which closed form calculates \(\sum_{k=0}^{n-1} (a + kd)\) for an arithmetic sequence?,\(an + \frac{d(n-1)n}{2}\),\(an + d(n-1)n\),\(an + \frac{d(n-1)n}{2}\),\(\frac{a(r^n-1)}{r-1}\),\(a + d + n\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
What is the closed form for \(\sum_{k=0}^{n-1} a r^k\) with \(r \neq 1\)?,\(\frac{a(r^n-1)}{r-1}\),\(a r^n\),\(\frac{a(r^n-1)}{r-1}\),\(a + r + n\),\(a n r\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Pulling out the last term of \(\sum_{i=1}^{15} i\) gives \(\sum_{i=1}^{_____} i + _____\).,"14, 15","15, 16","14, 15","16, 17","13, 14",,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"When substituting \(j = i + 2\) in \(\sum_{i=3}^{21} \frac{1}{i+3}\), what is the new lower limit?",5,3,21,5,23,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"Why can the index variable in summation notation be changed (e.g., \(j\) to \(k\)) without changing the sum’s value?",Index variables are placeholders and can be renamed,Index variables are placeholders and can be renamed,Changing variables reverses the sum,It changes the sequence terms,It changes the limits,,,,,,,Fail,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"What is the sum of the first 7 terms of the arithmetic sequence \(5, 8, 11, \ldots\) using the closed form?",98,98,35,70,84,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What does the expression \(\sum_{k=0}^{n} (k^2-4k+1)\) become when the last term is pulled out?,\(\sum_{k=0}^{n-1} (k^2-4k+1) + n^2 - 4n + 1\),\(\sum_{k=0}^{n-1} (k^2-4k+1) + n^2 - 4n + 1\),\(\sum_{k=0}^{n+1} (k^2-4k+1) + n^2\),\(\sum_{k=1}^{n} (k^2-4k+1) - n^2\),\(\sum_{k=1}^{n-1} (k^2-4k+1) + n\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What does the index variable represent in a summation \(\sum_{i=s}^t a_i\)?,The variable being summed,A constant term,The variable being summed,The upper limit,The lower limit,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What is the value of \(\sum_{j=1}^4 j^3\)?,100,64,36,100,50,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How can \(\sum_{k=m}^n a_k\) be expressed by pulling out the last term?,\(\sum_{k=m}^{n-1} a_k + a_n\),\(\sum_{k=m}^{n+1} a_k - a_n\),\(\sum_{k=m}^{n-1} a_k + a_n\),\(\sum_{k=m}^{n-1} a_k - a_n\),\(\sum_{k=m+1}^n a_k + a_m\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
"When substituting \(i = k + 2\) in \(\sum_{k=1}^n (k+2)^3\), what is the new lower limit for \(i\)?",3,1,0,3,\(n+2\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"If \(j = i + 2\), what is the expression for \(i\) in terms of \(j\)?",\(j - 2\),\(j + 2\),\(j - 2\),\(2 - j\),\(2j\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What is the closed form for the sum of an arithmetic sequence \(\sum_{k=0}^{n-1} (a + kd)\)?,\(an + \frac{d(n-1)n}{2}\),\(an + \frac{d(n+1)n}{2}\),\(an + \frac{d(n-1)n}{2}\),\(a + d(n-1)n\),\(a + dn\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which formula represents the closed form for the sum of a geometric sequence \(\sum_{k=0}^{n-1} a \cdot r^k\) with \(r \neq 1\)?,\(\frac{a(r^n-1)}{r-1}\),\(\frac{a(r^{n+1}-1)}{r-1}\),\(\frac{a(r^n-1)}{r-1}\),\(a \cdot r^n\),\(a + r^n\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What is the sum \(\sum_{k=0}^4 2^k\)?,31,31,15,16,20,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Why are \(\sum_{j=0}^{100} j^3\) and \(\sum_{j=1}^{100} j^3\) equal?,Because \(0^3 = 0\) and does not affect the sum,Because the sums have different indices,Because \(0^3 = 0\) and does not affect the sum,Because the upper limits are the same,Because the index variable can be changed arbitrarily,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How is the total sales projection after one year calculated if sales grow 10% monthly starting at 1000 widgets?,\(1000 \sum_{k=0}^{11} (1.1)^k = \frac{1000((1.1)^{12} - 1)}{1.1 - 1}\),\(1000 \times 12 \times 1.1\),\(1000 \sum_{k=0}^{11} (1.1)^k = \frac{1000((1.1)^{12} - 1)}{1.1 - 1}\),\(1000 \times (1.1)^{12}\),\(12 \times 1000\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"When changing the index variable from \(j\) to \(k\) using \(k = j -1\) in \(\sum_{j=1}^{17} 2^{j-1}\), what is the new summation?",\(\sum_{k=0}^{16} 2^k\),\(\sum_{k=1}^{17} 2^{k-1}\),\(\sum_{k=0}^{16} 2^k\),\(\sum_{k=1}^{16} 2^k\),\(\sum_{k=0}^{17} 2^{k-1}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The symbol \(\Sigma\) in summation notation represents the _____ of terms.,sum,product,difference,sum,division,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What is the upper limit in \(\sum_{i=3}^n a_i\)?,\(n\),3,\(n\),\(a_i\),\(i\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Pulling out the last term from \(\sum_{k=1}^n a_k\) creates which equivalent expression?,\(\sum_{k=1}^{n-1} a_k + a_n\),\(\sum_{k=1}^{n} a_k + a_n\),\(\sum_{k=1}^{n-1} a_k + a_n\),\(\sum_{k=1}^{n-1} a_k - a_n\),\(\sum_{k=1}^{n} a_k - a_n\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"If \(i = k + 2\), then the summation \(\sum_{k=1}^n (k+2)^3\) becomes",\(\sum_{i=3}^{n+2} i^3\),\(\sum_{i=1}^{n+2} i^3\),\(\sum_{i=3}^{n+2} i^3\),\(\sum_{i=3}^{n} i^3\),\(\sum_{i=1}^{n} i^3\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The closed form for the sum of \(n\) terms of an arithmetic sequence with initial term \(a\) and difference \(d\) is:,\(an + \frac{d(n-1)n}{2}\),\(an + \frac{d(n-1)n}{2}\),\(a + d \cdot n\),\(\frac{a(n^2)}{d}\),\(\frac{a + d}{n}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"In the geometric sum \(\sum_{k=0}^{n-1} a r^k\), what is the closed form expression?",\(\frac{a(r^{n} - 1)}{r-1}\),\(\frac{a(r^{n} - 1)}{r-1}\),\(a r^{n-1}\),\(a \cdot r \cdot n\),\(\frac{r^{n} - 1}{a(r-1)}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Why can the index variable in a summation be replaced with another variable?,It is internal and arbitrary,It changes the sum value,It is internal and arbitrary,It affects the limits,It changes the terms,,,,,,,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"When substituting \(j = i + 2\) in \(\sum_{i=3}^{21} \frac{1}{i+3}\), what is the new lower limit?",5,3,5,1,21,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What happens to the summation limits when the index variable is changed by \(i = k + 2\)?,Limits increase by 2,Limits decrease by 2,Limits increase by 2,Limits stay the same,Limits become zero,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How does the term inside the summation change under variable substitution \(i = j - 2\) for \(\frac{1}{i+3}\)?,\(\frac{1}{j + 1}\),\(\frac{1}{j - 1}\),\(\frac{1}{j + 1}\),\(\frac{1}{j + 2}\),\(\frac{1}{j - 3}\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Why are closed form expressions preferred over expanded summations?,They provide the sum value directly and efficiently,They always have fewer terms,They provide the sum value directly and efficiently,They avoid using variables,They only apply to geometric sequences,,,,,,,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
