text,answer,a,b,c,d,e,f,g,h,hint,feedback,implausible_distractors,none_of_the_above,all_of_the_above,fill_in_the_blank,true_or_false,absolute_terms,longest_answer_correct,negative_worded_stem,word_repeats_in_stem_and_correct_answer,avoid_logical_cues,lost_sequence,more_than_one_correct,complex_k_type,ambiguous_unclear_information,gratuitous_information_in_stem,avoid_convergence_cues,grammatical_cues_in_stem,vague_terms,unfocused_stem
The explicit formula for an arithmetic sequence with initial term \(t_0\) and common difference \(d\) is:,\(t_n = t_0 + d \times n\),\(t_n = t_0 \cdot d^n\),\(t_n = t_0 + d \times n\),\(t_n = t_0 + d^n\),\(t_n = d + n \times t_0\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which condition makes a geometric sequence \(\{a \cdot r^k\}\) increasing when \(a > 0\)?,\(r > 1\),\(r < 0\),\(0 < r < 1\),\(r > 1\),\(r = 1\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A sequence defined by \(a_n = \frac{1}{n}\) for \(n \ge 1\) is:,decreasing and nonincreasing,increasing and nondecreasing,decreasing and nonincreasing,nondecreasing but not increasing,nonincreasing but not decreasing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass
"What is the common ratio of the geometric sequence \(3, 6, 12, \ldots\)?",2,3,6,2,9,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A sequence is called _____ if its domain is a set of consecutive integers.,a sequence,a function,a series,a sequence,a subset,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass
Which term describes a sequence where each term is strictly less than the next?,increasing,nondecreasing,increasing,nonincreasing,decreasing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"What is the common ratio in the geometric sequence \(3, 9, 27, \ldots\)?",3,6,3,9,1/3,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
The explicit formula \(a_n = a + dn\) defines a/an _____ sequence.,arithmetic,geometric,arithmetic,infinite,decreasing,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A sequence with an initial term of 5 and common difference -2 starts as:,"5, 3, 1, -1","5, 3, 1, -1","5, 7, 9, 11","5, 3, 1, -1","5, 10, 20, 40",,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
"For a geometric sequence \(s_k = a \cdot r^k\) with \(a > 0\), when is the sequence decreasing?",\(0 < r < 1\),\(r > 1\),\(r = 1\),\(0 < r < 1\),\(r < 0\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"A sequence is _____ if for every consecutive index \(k\), \(a_k \ge a_{k+1}\).",nonincreasing,increasing,nonincreasing,nondecreasing,decreasing,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"The sequence \(2, 4, 4, 6\) is _____.",nondecreasing,increasing,nondecreasing,decreasing,nonincreasing,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
A sequence is called _____ if its domain is a set of consecutive integers.,a sequence,a function,a series,a sequence,a set,,,,,,,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass
What is the initial term in a finite sequence with initial index \(m\)?,\(a_m\),\(a_1\),\(a_m\),\(a_n\),\(a_0\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which property describes a sequence where each term is strictly less than the next?,Increasing,Nondecreasing,Increasing,Decreasing,Nonincreasing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
A geometric sequence has initial term 3 and common ratio \(\frac{1}{3}\). What is the third term?,\(\frac{1}{9}\),1,\(\frac{1}{3}\),\(\frac{1}{9}\),9,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"In an arithmetic sequence, what operation produces each term after the first?",Adding the common difference,Multiplying by the common ratio,Adding the common difference,Dividing by the common ratio,Subtracting the common difference,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"If an arithmetic sequence has a negative common difference, the sequence is:",Decreasing,Increasing,Nondecreasing,Decreasing,Nonincreasing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass
"Which of the following is *not* a possible property of the sequence \(2, 4, 4, 6\)?",Increasing,Increasing,Nondecreasing,Not decreasing,Nonincreasing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass
"For a geometric sequence with positive initial term \(a\), which condition on the common ratio \(r\) makes the sequence increasing?",\(r > 1\),\(r > 1\),\(r = 1\),\(0 < r < 1\),\(r < 0\),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
