=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,12,1,4
2,12,0,9
3,12,0,4
4,12,1,7

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,8,14,144
1,3,4,13,144
1,4,11,16,144
2,3,5,18,144
2,4,8,20,144
3,4,7,15,144

Summary
Total Comparisons,1128
Duplicates (≥85%),45
Similar (70-85%),120

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q6,Which English sentence correctly expresses the biconditional \(p \leftrightarrow q\)?,3,6,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.819,similar
q2,Which statement correctly represents the contrapositive of \(p \rightarrow q\)?,1,2,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.815,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,0.813,similar
q2,Which statement correctly represents the contrapositive of \(p \rightarrow q\)?,1,2,q8,What is the inverse of \(p \rightarrow q\)?,2,8,0.812,similar
q12,A conditional proposition is like a contract; which situation breaks the contract?,1,12,q11,A conditional proposition can be false only if _____.,4,11,0.812,similar
q10,Which statement correctly expresses \(p \leftrightarrow q\) in English?,2,10,q6,Which English sentence correctly expresses the biconditional \(p \leftrightarrow q\)?,3,6,0.812,similar
q10,Fill in the blank: The inverse of \(p \rightarrow q\) is _____.,1,10,q2,Which expression is the contrapositive of \(p \rightarrow q\)?,2,2,0.809,similar
q5,Which English expression is equivalent to \(p \rightarrow q\)?,1,5,q6,Which English sentence correctly expresses the biconditional \(p \leftrightarrow q\)?,3,6,0.803,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q9,A conditional statement is always true if the hypothesis is _____,3,9,0.803,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.802,similar
q9,A conditional statement is always true if the hypothesis is _____,3,9,q11,A conditional proposition can be false only if _____.,4,11,0.802,similar
q2,Which statement correctly represents the contrapositive of \(p \rightarrow q\)?,1,2,q10,Fill in the blank: The inverse of \(p \rightarrow q\) is _____.,1,10,0.798,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,0.797,similar
q3,Which English sentence correctly expresses \(p \rightarrow q\)?,4,3,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.787,similar
q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.785,similar
q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.785,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,0.784,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q2,"In the conditional proposition \(p \rightarrow q\), \(p\) is the _____ and \(q\) is the conclusion.",3,2,0.782,similar
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.781,similar
q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.781,similar
q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,q3,Which English sentence correctly expresses \(p \rightarrow q\)?,4,3,0.779,similar
q12,Which truth table row makes the conditional proposition \(p \rightarrow q\) false?,3,12,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.777,similar
q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,0.776,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q7,"For the conditional \(p \rightarrow q\), the proposition \(p\) is called the _____.",4,7,0.776,similar
q7,Which English expression means the same as \(p \rightarrow q\)?,2,7,q10,Which statement correctly expresses \(p \leftrightarrow q\) in English?,2,10,0.774,similar
q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,0.774,similar
q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,0.772,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,0.771,similar
q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,0.77,similar
q2,Which expression is the contrapositive of \(p \rightarrow q\)?,2,2,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.766,similar
q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,0.766,similar
q2,Which statement correctly represents the contrapositive of \(p \rightarrow q\)?,1,2,q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,0.764,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q11,A conditional proposition can be false only if _____.,4,11,0.762,similar
q7,Which English expression means the same as \(p \rightarrow q\)?,2,7,q6,Which English sentence correctly expresses the biconditional \(p \leftrightarrow q\)?,3,6,0.761,similar
q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,q10,Which of the following is the inverse of \(p \rightarrow q\)?,3,10,0.761,similar
q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,q5,The inverse of \(p \rightarrow q\) is _____.,4,5,0.761,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q12,Which truth table row makes the conditional proposition \(p \rightarrow q\) false?,3,12,0.758,similar
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,0.754,similar
q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.754,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,0.753,similar
q7,Which English expression means the same as \(p \rightarrow q\)?,2,7,q3,Which English sentence correctly expresses \(p \rightarrow q\)?,4,3,0.753,similar
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.751,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,0.751,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,0.748,similar
q12,Which truth table row makes the conditional proposition \(p \rightarrow q\) false?,3,12,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.747,similar
q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,0.742,similar
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,0.741,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,0.74,similar
q6,Fill in the blank: The converse of \(p \rightarrow q\) is _____.,1,6,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.738,similar
q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,q7,Which English expression means the same as \(p \rightarrow q\)?,2,7,0.737,similar
q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.737,similar
q6,Fill in the blank: The converse of \(p \rightarrow q\) is _____.,1,6,q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,0.736,similar
q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,0.736,similar
q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.735,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.734,similar
q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.734,similar
q7,Which English expression means the same as \(p \rightarrow q\)?,2,7,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.733,similar
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,0.732,similar
q11,"If \(p\) is true and \(q\) is false, what is the truth value of \(p \rightarrow q\)?",2,11,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.732,similar
q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.732,similar
q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,0.731,similar
q8,What is the inverse of \(p \rightarrow q\)?,2,8,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.73,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.729,similar
q9,"Given \(p\) is true, \(q\) is false, what is the truth value of \(p \rightarrow q\)?",1,9,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.728,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q11,"If \(p\) is true and \(q\) is false, what is the truth value of \(p \rightarrow q\)?",2,11,0.728,similar
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q11,A conditional proposition can be false only if _____.,4,11,0.725,similar
q9,"Given \(p\) is true, \(q\) is false, what is the truth value of \(p \rightarrow q\)?",1,9,q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,0.725,similar
q2,Which expression is the contrapositive of \(p \rightarrow q\)?,2,2,q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,0.725,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,0.725,similar
q12,A conditional proposition is like a contract; which situation breaks the contract?,1,12,q9,A conditional statement is always true if the hypothesis is _____,3,9,0.721,similar
q6,"If a conditional statement is ""You will mow the lawn only if he pays you,"" its symbolic form is _____.",2,6,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.721,similar
q5,The biconditional statement \(p \leftrightarrow q\) is true when,3,5,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.717,similar
q10,Fill in the blank: The inverse of \(p \rightarrow q\) is _____.,1,10,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.715,similar
q11,"If \(p\) is true and \(q\) is false, what is the truth value of \(p \rightarrow q\)?",2,11,q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,0.715,similar
q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,q12,Which truth table row makes the conditional proposition \(p \rightarrow q\) false?,3,12,0.715,similar
q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,0.713,similar
q10,Which statement correctly expresses \(p \leftrightarrow q\) in English?,2,10,q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,0.712,similar
q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,q5,The inverse of \(p \rightarrow q\) is _____.,4,5,0.711,similar
q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,q7,"For the conditional \(p \rightarrow q\), the proposition \(p\) is called the _____.",4,7,0.711,similar
q2,Which statement correctly represents the contrapositive of \(p \rightarrow q\)?,1,2,q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,0.709,similar
q5,Which English expression is equivalent to \(p \rightarrow q\)?,1,5,q8,"Which is equivalent to ""You will mow Mr. Smith's lawn only if he pays you""?",4,8,0.709,similar
q9,"Given \(p\) is true, \(q\) is false, what is the truth value of \(p \rightarrow q\)?",1,9,q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,0.709,similar
q1,The conditional statement \(p \rightarrow q\) is false when _____.,4,1,q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,0.709,similar
q7,"Why is the conditional statement ""If it rains, then I have an umbrella"" true when it is not raining?",1,7,q11,A conditional proposition can be false only if _____.,4,11,0.708,similar
q6,Which English sentence correctly expresses the biconditional \(p \leftrightarrow q\)?,3,6,q4,The biconditional \(p \leftrightarrow q\) is true when _____.,4,4,0.708,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q10,Which statement correctly expresses \(p \leftrightarrow q\) in English?,2,10,0.706,similar
q3,The biconditional proposition \(p \leftrightarrow q\) is true when _____.,2,3,q10,How is the biconditional \(p \leftrightarrow q\) expressed in English?,4,10,0.706,similar
q2,"In the conditional proposition \(p \rightarrow q\), \(p\) is the _____ and \(q\) is the conclusion.",3,2,q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,0.705,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q12,Which truth table row makes the conditional proposition \(p \rightarrow q\) false?,3,12,0.704,similar
q11,"If \(p\) is true and \(q\) is false, what is the truth value of \(p \rightarrow q\)?",2,11,q1,The only way for a conditional statement \(p \rightarrow q\) to be false is when _____,3,1,0.704,similar
q11,"If \(p\) is true and \(q\) is false, what is the truth value of \(p \rightarrow q\)?",2,11,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.704,similar
q9,"Given \(p\) is true, \(q\) is false, what is the truth value of \(p \rightarrow q\)?",1,9,q9,The truth table for \(p \rightarrow q\) shows the statement is true when _____.,4,9,0.702,similar
q5,"In the conditional statement \(p \rightarrow q\), what is the role of \(p\)?",2,5,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.701,similar
q9,The conditional \(p \rightarrow q\) is true if the hypothesis is _____.,2,9,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.7,similar
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.699,low
q6,Fill in the blank: The converse of \(p \rightarrow q\) is _____.,1,6,q7,"For the conditional \(p \rightarrow q\), the proposition \(p\) is called the _____.",4,7,0.698,low
q1,The only way for \(p \rightarrow q\) to be false is when _____.,2,1,q2,The contrapositive of \(p \rightarrow q\) is _____.,4,2,0.698,low
q12,What does the compound proposition \((p \rightarrow q) \land r\) imply about the order of operations?,2,12,q3,Which statement is logically equivalent to the conditional \(p \rightarrow q\)?,3,3,0.698,low
q4,What is true about the biconditional statement \(p \leftrightarrow q\)?,1,4,q11,What does the biconditional \(p \leftrightarrow q\) express in English?,1,11,0.697,low
q1,The conditional proposition \(p \rightarrow q\) is false only when _____.,1,1,q9,"Given \(p\) is true, \(q\) is false, what is the truth value of \(p \rightarrow q\)?",1,9,0.695,low
