=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,3,0,0
2,3,0,0
3,3,0,0
4,3,0,0

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,0,0,9
1,3,0,0,9
1,4,0,0,9
2,3,0,2,9
2,4,0,2,9
3,4,2,0,9

Summary
Total Comparisons,66
Duplicates (≥85%),2
Similar (70-85%),4

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q1,"A computer program executes instructions of type _____, process, and output.",1,1,q3,What does the instruction 'z = x + y' do in a program?,4,3,0.395,low
q2,Which instruction type gets data from a user or file in a program?,3,2,q3,What does the instruction 'z = x + y' do in a program?,4,3,0.392,low
q1,"Why do computer programs use variables like x, y, and z?",4,1,q2,Which instruction type in a program obtains data from a user or file?,4,2,0.376,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q2,Which instruction type performs computations on input data in a program?,2,2,0.366,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q3,Why is an algorithm important in computational thinking?,2,3,0.344,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q3,What does the instruction 'z = x + y' do in a program?,4,3,0.341,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q2,Which instruction type in a program obtains data from a user or file?,4,2,0.332,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q3,What does the instruction 'z = x + y' do in a program?,4,3,0.32,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q2,Which instruction type gets data from a user or file in a program?,3,2,0.319,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q3,A sequence of instructions that solves a problem is called a/an _____.,3,3,0.294,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q2,Which instruction type performs computations on input data in a program?,2,2,0.278,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q2,Which instruction type in a program obtains data from a user or file?,4,2,0.245,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q3,Why is an algorithm important in computational thinking?,2,3,0.238,low
q1,"A computer program executes instructions of type _____, process, and output.",1,1,q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,0.233,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q1,"Why do computer programs use variables like x, y, and z?",4,1,0.223,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q1,What is the main purpose of variables in a computer program?,2,1,0.213,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q2,Which instruction type gets data from a user or file in a program?,3,2,0.212,low
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,q1,Why do computer programs use variables like x and y?,3,1,0.198,low
q2,"In a program, a variable is used because its value can _____ during execution.",1,2,q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,3,0.17,low


=== LEARNING OBJECTIVE ALIGNMENT ===

Inferred Learning Objectives:
"Define what variables are and how their values can change.  
Identify and execute the basic types of instructions in a computer program: input, process, and output.  
Construct a simple program to perform basic arithmetic operations and output the results.  
Develop algorithms to solve specific problems, such as calculating the area of a triangle or the average of three numbers.  
Understand the concept of computational thinking and its importance in problem-solving."

Question Alignment Analysis
Question ID,Question Text,Run Number,Aligned (Yes/No),Explanation
q1,"A computer program executes instructions of type _____, process, and output.",1,yes,"Yes, the question directly assesses the learning objective of identifying and executing the basic types of instructions in a computer program: input, process, and output."
q2,"In a program, a variable is used because its value can _____ during execution.",1,yes,"Yes, the question directly assesses the learning objective to define what variables are and how their values can change, as it specifically asks about the nature of a variable's value during program execution."
q3,Which instruction correctly calculates a triangle's area given base and height variables?,1,yes,"Yes, the question directly assesses the learning objective of developing algorithms to solve specific problems, such as calculating the area of a triangle, by requiring the application of the correct formula for the area."
q1,What is the main purpose of variables in a computer program?,2,yes,"Yes, the question directly assesses the learning objective to define what variables are and how their values can change, as it specifically asks about the purpose of variables in a computer program."
q2,Which instruction type performs computations on input data in a program?,2,yes,"Yes, the question assesses the learning objective of identifying and executing the basic types of instructions in a computer program, specifically the ""process"" instruction type that performs computations."
q3,Why is an algorithm important in computational thinking?,2,yes,"Yes, the question directly assesses the learning objective of understanding the concept of computational thinking and its importance in problem-solving, as it asks about the role of algorithms within that context."
q1,Why do computer programs use variables like x and y?,3,yes,"Yes, the question directly assesses the learning objective of defining what variables are and how their values can change, as it specifically asks about the purpose of variables in computer programs."
q2,Which instruction type gets data from a user or file in a program?,3,yes,"Yes, the question directly assesses the learning objective of identifying and executing the basic types of instructions in a computer program, specifically the input instruction."
q3,A sequence of instructions that solves a problem is called a/an _____.,3,yes,"Yes, the question directly assesses the learning objective of developing algorithms to solve specific problems, as it tests the understanding of what an algorithm is."
q1,"Why do computer programs use variables like x, y, and z?",4,yes,"Yes, the question assesses the learning objective of defining what variables are and how their values can change, as it directly addresses the purpose of variables in programming."
q2,Which instruction type in a program obtains data from a user or file?,4,yes,"Yes, this question directly assesses the learning objective of identifying and executing the basic types of instructions in a computer program, specifically the input instruction."
q3,What does the instruction 'z = x + y' do in a program?,4,yes,"Yes, the question directly assesses the learning objective of defining what variables are and how their values can change, as well as identifying and executing basic types of instructions in a computer program, specifically the assignment operation."
