=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,10,0,0
2,10,0,0
3,10,0,1
4,10,0,0

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,1,3,100
1,3,2,2,100
1,4,1,2,100
2,3,3,2,100
2,4,4,2,100
3,4,1,1,100

Summary
Total Comparisons,780
Duplicates (≥85%),12
Similar (70-85%),13

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q5,Which instruction completes this triangle area program? base = Get input; height = Get input; x = base * height; _____; Put x to output,1,5,0.534,low
q2,A variable in a program is named so because its value _____.,2,2,q4,"Why do programs use variables like x, y, and z?",3,4,0.533,low
q6,Which instruction completes the program to compute the area of a triangle?,4,6,q8,"To compute the average of three numbers x, y, and z, which instruction is correct?",4,8,0.531,low
q1,What is the main purpose of a computer program?,3,1,q1,What are the three basic instruction types in a computer program?,4,1,0.53,low
q6,How does a program typically execute its instructions?,1,6,q1,What are the three basic types of instructions in a computer program?,2,1,0.529,low
q7,What does the output instruction do in a program?,1,7,q2,A variable in a program is named because its value _____.,4,2,0.529,low
q1,What are the three basic types of instructions in a computer program?,2,1,q5,Why is a computer program compared to a cooking recipe?,4,5,0.528,low
q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.527,low
q8,An algorithm is best described as _____.,1,8,q1,What are the three basic instruction types in a computer program?,4,1,0.525,low
q1,What is the main purpose of a computer program?,1,1,q1,What are the three basic instruction types in a computer program?,4,1,0.523,low
q6,How does a program typically execute its instructions?,1,6,q1,What are the three basic instruction types in a computer program?,4,1,0.523,low
q3,Variables in a program are used to _____.,1,3,q7,An algorithm is a _____.,2,7,0.522,low
q3,Variables in a program are used to _____.,1,3,q8,An algorithm is best described as _____.,1,8,0.52,low
q3,Variables in a program are used to _____.,1,3,q2,Which instruction type gets data from the user or a file?,3,2,0.52,low
q2,Which instruction type gets data from a keyboard or file?,1,2,q3,Variables in a program are used to _____.,1,3,0.519,low
q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,q9,"What is the correct instruction to compute the average of three numbers x, y, and z?",3,9,0.519,low
q3,Variables in a program are used to _____.,1,3,q6,What type of instruction performs calculations on input data?,3,6,0.518,low
q1,What is the main purpose of a computer program?,3,1,q5,Why is a computer program compared to a cooking recipe?,4,5,0.517,low
q7,What does the output instruction do in a program?,1,7,q4,Why does a program execute instructions one at a time?,2,4,0.516,low
q8,An algorithm is best described as _____.,1,8,q5,Why is a computer program compared to a cooking recipe?,4,5,0.516,low
q3,"In the instruction ""z = x + y"", what does the ""="" symbol mean in programming?",2,3,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.516,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q5,Which instruction completes the triangle area calculation program? base = Get next input height = Get next input x = base * height _____ Put x to output,2,5,0.515,low
q8,An algorithm is best described as _____.,1,8,q1,What is the main purpose of a computer program?,3,1,0.515,low
q5,Which instruction completes the triangle area calculation program? base = Get next input height = Get next input x = base * height _____ Put x to output,2,5,q3,Which step correctly describes the process instruction in the example program?,4,3,0.514,low
q1,What is the main purpose of a computer program?,3,1,q6,What type of instruction performs calculations on input data?,3,6,0.514,low
q6,What type of instruction performs calculations on input data?,3,6,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.513,low
q7,What does the output instruction do in a program?,1,7,q3,Which step correctly describes the process instruction in the example program?,4,3,0.512,low
q8,An algorithm is best described as _____.,1,8,q1,What are the three basic types of instructions in a computer program?,2,1,0.512,low
q6,Computational thinking is best described as _____.,2,6,q6,What type of instruction performs calculations on input data?,3,6,0.509,low
q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,0.509,low
q3,Variables in a program are used to _____.,1,3,q3,Which step correctly describes the process instruction in the example program?,4,3,0.508,low
q4,Why does a program execute instructions one at a time?,2,4,q4,"Why do programs use variables like x, y, and z?",3,4,0.508,low
q1,What is the main purpose of a computer program?,1,1,q5,Why is a computer program compared to a cooking recipe?,4,5,0.507,low
q1,What is the main purpose of a computer program?,1,1,q4,Why does a program execute instructions one at a time?,2,4,0.501,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,0.501,low
q3,"In the instruction ""z = x + y"", what does the ""="" symbol mean in programming?",2,3,q8,"To compute the average of three numbers x, y, and z, which instruction is correct?",4,8,0.5,low
q4,"Why do programs use variables like x, y, and z?",3,4,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.5,low
q5,Which instruction completes this triangle area program? base = Get input; height = Get input; x = base * height; _____; Put x to output,1,5,q8,"To compute the average of three numbers x, y, and z, which instruction is correct?",4,8,0.498,low
q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,q8,"To compute the average of three numbers x, y, and z, which instruction is correct?",4,8,0.498,low
q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.496,low
q1,What are the three basic types of instructions in a computer program?,2,1,q4,Why does a program execute instructions one at a time?,2,4,0.494,low
q3,"In the instruction ""z = x + y"", what does the ""="" symbol mean in programming?",2,3,q4,"Why do programs use variables like x, y, and z?",3,4,0.494,low
q4,Why does a program execute instructions one at a time?,2,4,q1,What are the three basic instruction types in a computer program?,4,1,0.494,low
q5,Which instruction completes this triangle area program? base = Get input; height = Get input; x = base * height; _____; Put x to output,1,5,q3,Which step correctly describes the process instruction in the example program?,4,3,0.493,low
q9,Which of the following best compares a program to a recipe?,2,9,q1,What are the three basic instruction types in a computer program?,4,1,0.493,low
q6,How does a program typically execute its instructions?,1,6,q1,What is the main purpose of a computer program?,3,1,0.492,low
q1,What are the three basic instruction types in a computer program?,4,1,q3,Which step correctly describes the process instruction in the example program?,4,3,0.492,low
q5,Why is a computer program compared to a cooking recipe?,4,5,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.492,low
q7,An algorithm is a _____.,2,7,q5,Why is a computer program compared to a cooking recipe?,4,5,0.491,low
q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,q10,"In the first programming activity, which operation increases variable m's value by multiplication?",4,10,0.491,low
q10,"In a program, what happens when a variable is assigned a new value?",1,10,q4,"Why do programs use variables like x, y, and z?",3,4,0.49,low
q1,What are the three basic types of instructions in a computer program?,2,1,q9,Which of the following best compares a program to a recipe?,2,9,0.49,low
q1,What are the three basic types of instructions in a computer program?,2,1,q7,What is the name for a sequence of instructions that solves a problem?,3,7,0.49,low
q6,Computational thinking is best described as _____.,2,6,q7,What is the name for a sequence of instructions that solves a problem?,3,7,0.489,low
q7,An algorithm is a _____.,2,7,q1,What are the three basic instruction types in a computer program?,4,1,0.489,low
q1,What are the three basic types of instructions in a computer program?,2,1,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.488,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q3,"In the instruction ""z = x + y"", what does the ""="" symbol mean in programming?",2,3,0.487,low
q6,How does a program typically execute its instructions?,1,6,q9,Which of the following best compares a program to a recipe?,2,9,0.486,low
q1,What is the main purpose of a computer program?,3,1,q2,Which instruction type gets data from the user or a file?,3,2,0.486,low
q3,Which step correctly describes the process instruction in the example program?,4,3,q10,"In the first programming activity, which operation increases variable m's value by multiplication?",4,10,0.486,low
q7,What does the output instruction do in a program?,1,7,q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,0.484,low
q1,What are the three basic types of instructions in a computer program?,2,1,q3,Which step correctly describes the process instruction in the example program?,4,3,0.484,low
q3,Variables in a program are used to _____.,1,3,q4,Why does a program execute instructions one at a time?,2,4,0.483,low
q3,Variables in a program are used to _____.,1,3,q7,What is the name for a sequence of instructions that solves a problem?,3,7,0.483,low
q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,q10,"In the first programming activity, which operation increases variable m's value by multiplication?",4,10,0.483,low
q3,Variables in a program are used to _____.,1,3,q10,How does the order of instructions affect the output in a program?,3,10,0.481,low
q5,Which instruction completes the triangle area calculation program? base = Get next input height = Get next input x = base * height _____ Put x to output,2,5,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.481,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q5,Which instruction completes this program to find a triangle's area? base = Get next input height = Get next input x = base * height _____ Put x to output,3,5,0.48,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q4,"Why do programs use variables like x, y, and z?",3,4,0.479,low
q7,What does the output instruction do in a program?,1,7,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.479,low
q8,An algorithm is best described as _____.,1,8,q9,Which of the following best compares a program to a recipe?,2,9,0.479,low
q5,Which instruction completes the triangle area calculation program? base = Get next input height = Get next input x = base * height _____ Put x to output,2,5,q8,"To compute the average of three numbers x, y, and z, which instruction is correct?",4,8,0.479,low
q3,Which step correctly describes the process instruction in the example program?,4,3,q6,Which instruction completes the program to compute the area of a triangle?,4,6,0.479,low
q7,What does the output instruction do in a program?,1,7,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.478,low
q9,"What is the correct instruction to compute the average of three numbers x, y, and z?",3,9,q6,Which instruction completes the program to compute the area of a triangle?,4,6,0.478,low
q6,What type of instruction performs calculations on input data?,3,6,q3,Which step correctly describes the process instruction in the example program?,4,3,0.477,low
q7,What is the name for a sequence of instructions that solves a problem?,3,7,q5,Why is a computer program compared to a cooking recipe?,4,5,0.476,low
q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,q1,What are the three basic instruction types in a computer program?,4,1,0.476,low
q1,What are the three basic types of instructions in a computer program?,2,1,q7,An algorithm is a _____.,2,7,0.475,low
q4,"Why do programs use variables like x, y, and z?",3,4,q5,Why is a computer program compared to a cooking recipe?,4,5,0.475,low
q2,Which instruction type gets data from a keyboard or file?,1,2,q6,How does a program typically execute its instructions?,1,6,0.474,low
q3,Variables in a program are used to _____.,1,3,q6,How does a program typically execute its instructions?,1,6,0.473,low
q6,How does a program typically execute its instructions?,1,6,q7,What is the name for a sequence of instructions that solves a problem?,3,7,0.473,low
q7,An algorithm is a _____.,2,7,q1,What is the main purpose of a computer program?,3,1,0.473,low
q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,q6,Which instruction completes the program to compute the area of a triangle?,4,6,0.472,low
q3,Variables in a program are used to _____.,1,3,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.471,low
q5,Which instruction completes this triangle area program? base = Get input; height = Get input; x = base * height; _____; Put x to output,1,5,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.47,low
q1,What are the three basic instruction types in a computer program?,4,1,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.47,low
q3,"In the instruction ""z = x + y"", what does the ""="" symbol mean in programming?",2,3,q4,"In the example program, what is the output when x = 2 and y = 5?",4,4,0.469,low
q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,0.469,low
q7,What does the output instruction do in a program?,1,7,q4,"Why do programs use variables like x, y, and z?",3,4,0.468,low
q6,Computational thinking is best described as _____.,2,6,q1,What is the main purpose of a computer program?,3,1,0.468,low
q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,q4,"Why do programs use variables like x, y, and z?",3,4,0.467,low
q3,Variables in a program are used to _____.,1,3,q5,Why is a computer program compared to a cooking recipe?,4,5,0.466,low
q7,What does the output instruction do in a program?,1,7,q5,Why is a computer program compared to a cooking recipe?,4,5,0.466,low
q8,An algorithm is best described as _____.,1,8,q6,What type of instruction performs calculations on input data?,3,6,0.466,low
q5,Which instruction completes this triangle area program? base = Get input; height = Get input; x = base * height; _____; Put x to output,1,5,q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,0.465,low
q5,Which instruction completes this program to find a triangle's area? base = Get next input height = Get next input x = base * height _____ Put x to output,3,5,q3,Which step correctly describes the process instruction in the example program?,4,3,0.465,low
q1,What is the main purpose of a computer program?,1,1,q6,How does a program typically execute its instructions?,1,6,0.464,low
q1,What is the main purpose of a computer program?,1,1,q8,An algorithm is best described as _____.,1,8,0.464,low
q6,What type of instruction performs calculations on input data?,3,6,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.464,low
q2,Which instruction type gets data from the user or a file?,3,2,q3,Which step correctly describes the process instruction in the example program?,4,3,0.463,low
q6,How does a program typically execute its instructions?,1,6,q2,Which instruction type gets data from the user or a file?,3,2,0.462,low
q4,"If a program has instructions: x = Get input, y = Get input, z = x + y, what is z when x=3 and y=4?",1,4,q1,What are the three basic types of instructions in a computer program?,2,1,0.461,low
q7,What does the output instruction do in a program?,1,7,q10,"In a program, what happens when a variable is assigned a new value?",1,10,0.461,low
q5,Which instruction completes the triangle area calculation program? base = Get next input height = Get next input x = base * height _____ Put x to output,2,5,q10,"To calculate the average of three numbers x, y, and z, the correct instruction is:",2,10,0.461,low
q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,q4,"Why do programs use variables like x, y, and z?",3,4,0.46,low
q2,Which instruction type gets data from a keyboard or file?,1,2,q10,How does the order of instructions affect the output in a program?,3,10,0.459,low
q1,What are the three basic types of instructions in a computer program?,2,1,q7,What is the purpose of an algorithm in computational thinking?,4,7,0.459,low
q10,How does the order of instructions affect the output in a program?,3,10,q2,A variable in a program is named because its value _____.,4,2,0.459,low
q1,What are the three basic types of instructions in a computer program?,2,1,q8,"In the example program, what is the output if the inputs are 2 and 5, and the instruction is z = x + y?",2,8,0.458,low
q4,"Why do programs use variables like x, y, and z?",3,4,q8,A program outputs the value 7 after inputs 2 and 5. What was the processing instruction?,3,8,0.458,low
q1,What is the main purpose of a computer program?,1,1,q6,What type of instruction performs calculations on input data?,3,6,0.457,low
q2,Which instruction type gets data from a keyboard or file?,1,2,q3,Which step correctly describes the process instruction in the example program?,4,3,0.457,low
q4,Why does a program execute instructions one at a time?,2,4,q7,What is the name for a sequence of instructions that solves a problem?,3,7,0.457,low
q3,"In the instruction ""z = x + y"", what does the equals sign (=) mean in programming?",3,3,q9,"What is the correct instruction to compute the average of three numbers x, y, and z?",3,9,0.457,low
q4,"Why do programs use variables like x, y, and z?",3,4,q1,What are the three basic instruction types in a computer program?,4,1,0.457,low
q4,"In the example program, what is the output when x = 2 and y = 5?",4,4,q10,"In the first programming activity, which operation increases variable m's value by multiplication?",4,10,0.455,low
q1,What is the main purpose of a computer program?,1,1,q2,Which instruction type gets data from the user or a file?,3,2,0.454,low
q6,What type of instruction performs calculations on input data?,3,6,q10,How does the order of instructions affect the output in a program?,3,10,0.454,low
