=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,8,0,0
2,8,0,0
3,8,0,0
4,8,0,0

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,3,1,64
1,3,4,2,64
1,4,2,1,64
2,3,2,2,64
2,4,1,2,64
3,4,2,3,64

Summary
Total Comparisons,496
Duplicates (≥85%),14
Similar (70-85%),11

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q3,What does a function call do in a program?,2,3,q2,What keyword does Python use to define a new function?,3,2,0.512,low
q2,What does a function call do in a program?,1,2,q5,What is a parameter in a function definition?,1,5,0.511,low
q1,Why do programmers use functions to group statements?,1,1,q2,What does a function call do in a program?,1,2,0.51,low
q1,Why do programmers use functions to group statements?,1,1,q2,What happens when a function call is executed in a program?,4,2,0.507,low
q1,Why do programmers use functions in a program?,3,1,q7,What is the purpose of the return statement in a function?,4,7,0.506,low
q2,What does a function call do in a program?,1,2,q1,Why do programmers use functions in a program?,4,1,0.505,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.503,low
q2,What does a function call do in a program?,1,2,q7,What is the purpose of the return statement in a function?,4,7,0.502,low
q3,What does a function call do in a program?,2,3,q1,Why do programmers use functions in a program?,3,1,0.502,low
q3,What does a function call do in a program?,2,3,q8,What is a hierarchical (nested) function call?,3,8,0.501,low
q3,What does a function call do in a program?,2,3,q3,What keyword is used in Python to define a new function?,4,3,0.501,low
q5,What is a parameter in a function definition?,2,5,q6,How are multiple parameters specified in a Python function definition?,2,6,0.5,low
q7,What happens when a function has multiple parameters?,1,7,q5,What is the difference between a function parameter and an argument?,4,5,0.497,low
q2,What does a function call do in a program?,1,2,q5,What is a parameter in a function definition?,2,5,0.496,low
q6,How are multiple parameters specified in a function definition?,3,6,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.495,low
q1,Why do programmers use functions to group statements?,1,1,q7,What is the purpose of the return statement in a function?,4,7,0.493,low
q5,What is a parameter in a function definition?,1,5,q6,How are multiple parameters specified in a function definition?,3,6,0.492,low
q1,Why do programmers use functions in a program?,4,1,q7,What is the purpose of the return statement in a function?,4,7,0.492,low
q5,What is a parameter in a function definition?,1,5,q3,What does a function call do in a program?,2,3,0.491,low
q1,What is the main benefit of defining a function in a program?,2,1,q2,What happens when a function call is executed in a program?,4,2,0.49,low
q8,What is a hierarchical function call?,1,8,q1,Why do programmers use functions in a program?,4,1,0.488,low
q2,What does a function call do in a program?,1,2,q8,What is a hierarchical (nested) function call?,3,8,0.485,low
q1,Why do programmers use functions in a program?,4,1,q2,What happens when a function call is executed in a program?,4,2,0.484,low
q1,Why do programmers use functions to group statements?,1,1,q3,What does a function call do in a program?,2,3,0.481,low
q1,Why do programmers use functions to group statements?,1,1,q8,What is a hierarchical function call?,1,8,0.479,low
q3,What does a function call do in a program?,2,3,q1,Why do programmers use functions in a program?,4,1,0.478,low
q8,What is a hierarchical function call?,1,8,q3,"When a function is called, what happens to the execution of the program?",3,3,0.474,low
q3,What keyword is used in Python to define a new function?,4,3,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.474,low
q7,What happens when a function has multiple parameters?,1,7,q1,Why do programmers use functions in a program?,4,1,0.472,low
q5,What is a parameter in a function definition?,2,5,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.472,low
q1,What is the main benefit of defining a function in a program?,2,1,q7,What is the purpose of the return statement in a function?,4,7,0.471,low
q3,What does a function call do in a program?,2,3,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.471,low
q3,Which keyword is used to define a new function in Python?,1,3,q3,What does a function call do in a program?,2,3,0.469,low
q2,What keyword does Python use to define a new function?,3,2,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.468,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q5,What is a parameter in a function definition?,3,5,0.466,low
q2,What does a function call do in a program?,1,2,q5,What is the difference between a function parameter and an argument?,4,5,0.465,low
q1,Why do programmers use functions in a program?,3,1,q3,"When a function is called, what happens to the execution of the program?",3,3,0.465,low
q7,What happens when a function has multiple parameters?,1,7,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.463,low
q2,What keyword starts a function definition in Python?,2,2,q3,What does a function call do in a program?,2,3,0.463,low
q8,What is a hierarchical (nested) function call?,3,8,q2,What happens when a function call is executed in a program?,4,2,0.463,low
q4,What does a return statement in a function do?,1,4,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.462,low
q8,What is a hierarchical function call?,1,8,q1,Why do programmers use functions in a program?,3,1,0.462,low
q4,What does a return statement in a function do?,1,4,q2,What keyword starts a function definition in Python?,2,2,0.461,low
q2,What keyword starts a function definition in Python?,2,2,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.461,low
q5,What is a parameter in a function definition?,2,5,q4,What does the return statement do inside a function?,3,4,0.46,low
q2,What does a function call do in a program?,1,2,q3,Which keyword is used to define a new function in Python?,1,3,0.458,low
q6,"Given def calc_area(length, width):, what are length and width?",1,6,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.458,low
q3,What does a function call do in a program?,2,3,q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,0.454,low
q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,q5,What is a parameter in a function definition?,3,5,0.453,low
q2,What keyword starts a function definition in Python?,2,2,q5,What is a parameter in a function definition?,2,5,0.452,low
q3,What does a function call do in a program?,2,3,q5,What is the difference between a function parameter and an argument?,4,5,0.451,low
q3,Which keyword is used to define a new function in Python?,1,3,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.448,low
q2,What keyword starts a function definition in Python?,2,2,q6,What value does a Python function return if there is no return statement?,4,6,0.447,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q2,What keyword does Python use to define a new function?,3,2,0.447,low
q2,What keyword starts a function definition in Python?,2,2,q5,What is a parameter in a function definition?,3,5,0.446,low
q7,What happens when a function has multiple parameters?,1,7,q8,What is a hierarchical function call?,1,8,0.444,low
q4,What does the return statement do inside a function?,3,4,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.443,low
q2,What does a function call do in a program?,1,2,q2,What keyword starts a function definition in Python?,2,2,0.438,low
q2,What does a function call do in a program?,1,2,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.438,low
q5,What is a parameter in a function definition?,1,5,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.437,low
q3,Which keyword is used to define a new function in Python?,1,3,q4,What does a return statement in a function do?,1,4,0.436,low
q3,Which keyword is used to define a new function in Python?,1,3,q5,What is a parameter in a function definition?,3,5,0.436,low
q5,What is a parameter in a function definition?,1,5,q6,How are multiple parameters specified in a Python function definition?,2,6,0.436,low
q2,What keyword starts a function definition in Python?,2,2,q4,What does the return statement do inside a function?,3,4,0.433,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q3,What keyword is used in Python to define a new function?,4,3,0.433,low
q4,What does the return statement do inside a function?,3,4,q5,What is a parameter in a function definition?,3,5,0.433,low
q6,How are multiple parameters specified in a function definition?,3,6,q7,Which is a valid function call with two arguments x and y?,3,7,0.433,low
q3,Which keyword is used to define a new function in Python?,1,3,q5,What is a parameter in a function definition?,2,5,0.432,low
q8,What is a hierarchical (nested) function call?,3,8,q1,Why do programmers use functions in a program?,4,1,0.432,low
q1,Why do programmers use functions to group statements?,1,1,q3,"When a function is called, what happens to the execution of the program?",3,3,0.43,low
q4,What does a return statement in a function do?,1,4,q5,What is a parameter in a function definition?,2,5,0.429,low
q8,What is a hierarchical function call?,1,8,q5,What is a parameter in a function definition?,3,5,0.428,low
q1,What is the main benefit of defining a function in a program?,2,1,q3,"When a function is called, what happens to the execution of the program?",3,3,0.427,low
q7,Which is a valid function call with two arguments x and y?,3,7,q8,What is a hierarchical (nested) function call?,3,8,0.427,low
q8,What is a hierarchical function call?,1,8,q1,What is the main benefit of defining a function in a program?,2,1,0.426,low
q8,What is a hierarchical function call?,1,8,q6,How are multiple parameters specified in a function definition?,3,6,0.426,low
q4,What does the return statement do inside a function?,3,4,q6,What value does a Python function return if there is no return statement?,4,6,0.426,low
q3,Which keyword is used to define a new function in Python?,1,3,q4,What does the return statement do inside a function?,3,4,0.425,low
q5,What is a parameter in a function definition?,2,5,q7,What is the purpose of the return statement in a function?,4,7,0.425,low
q1,Why do programmers use functions to group statements?,1,1,q8,What is a hierarchical (nested) function call?,3,8,0.424,low
q4,What does a return statement in a function do?,1,4,q5,What is a parameter in a function definition?,3,5,0.424,low
q8,What is a hierarchical function call?,1,8,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.424,low
q6,How are multiple parameters specified in a function definition?,3,6,q5,What is the difference between a function parameter and an argument?,4,5,0.423,low
q5,What is a parameter in a function definition?,1,5,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.421,low
q8,What is a hierarchical function call?,1,8,q5,What is a parameter in a function definition?,2,5,0.421,low
q8,What is a hierarchical function call?,1,8,q7,Which is a valid function call with two arguments x and y?,3,7,0.421,low
q3,"When a function is called, what happens to the execution of the program?",3,3,q1,Why do programmers use functions in a program?,4,1,0.418,low
q5,What is a parameter in a function definition?,1,5,q8,What is a hierarchical function call?,1,8,0.417,low
q3,"When a function is called, what happens to the execution of the program?",3,3,q8,What is a hierarchical (nested) function call?,3,8,0.416,low
q1,Why do programmers use functions to group statements?,1,1,q7,What happens when a function has multiple parameters?,1,7,0.415,low
q1,Why do programmers use functions in a program?,3,1,q8,What is a hierarchical (nested) function call?,3,8,0.415,low
q4,What does a return statement in a function do?,1,4,q8,What is a hierarchical function call?,1,8,0.414,low
q5,What is a parameter in a function definition?,3,5,q7,What is the purpose of the return statement in a function?,4,7,0.414,low
q2,What does a function call do in a program?,1,2,q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,0.413,low
q5,What is a parameter in a function definition?,2,5,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.412,low
q4,What does a return statement in a function do?,1,4,q6,What value does a Python function return if there is no return statement?,4,6,0.411,low
q1,What is the main benefit of defining a function in a program?,2,1,q4,What does the return statement do inside a function?,3,4,0.411,low
q5,What is a parameter in a function definition?,3,5,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.411,low
q4,What does a return statement in a function do?,1,4,q8,What is a hierarchical (nested) function call?,3,8,0.409,low
q3,What does a function call do in a program?,2,3,q7,Which is a valid function call with two arguments x and y?,3,7,0.406,low
q6,How are multiple parameters specified in a function definition?,3,6,q1,Why do programmers use functions in a program?,4,1,0.404,low
q5,What is a parameter in a function definition?,3,5,q3,What keyword is used in Python to define a new function?,4,3,0.402,low
q1,Why do programmers use functions to group statements?,1,1,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.401,low
q4,How many values can a Python function return directly?,2,4,q6,How are multiple parameters specified in a Python function definition?,2,6,0.401,low
q7,What happens when a function has multiple parameters?,1,7,q1,What is the main benefit of defining a function in a program?,2,1,0.4,low
q7,What happens when a function has multiple parameters?,1,7,q7,Which is a valid function call with two arguments x and y?,3,7,0.4,low
q8,What is a hierarchical function call?,1,8,q2,What keyword does Python use to define a new function?,3,2,0.4,low
q1,Why do programmers use functions to group statements?,1,1,q4,What does the return statement do inside a function?,3,4,0.399,low
q3,Which keyword is used to define a new function in Python?,1,3,q6,What value does a Python function return if there is no return statement?,4,6,0.399,low
q2,What keyword starts a function definition in Python?,2,2,q6,How are multiple parameters specified in a Python function definition?,2,6,0.399,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q7,Which is a valid function call with two arguments x and y?,3,7,0.398,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q5,What is the difference between a function parameter and an argument?,4,5,0.398,low
q4,What does a return statement in a function do?,1,4,q1,Why do programmers use functions in a program?,3,1,0.397,low
q1,Why do programmers use functions in a program?,3,1,q4,What does the return statement do inside a function?,3,4,0.395,low
q3,What does a function call do in a program?,2,3,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.393,low
q7,What is the purpose of the return statement in a function?,4,7,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.392,low
q5,What is a parameter in a function definition?,1,5,q1,What is the main benefit of defining a function in a program?,2,1,0.391,low
q5,What is a parameter in a function definition?,3,5,q1,Why do programmers use functions in a program?,4,1,0.391,low
q2,What keyword starts a function definition in Python?,2,2,q7,What is the purpose of the return statement in a function?,4,7,0.39,low
q5,What is a parameter in a function definition?,1,5,q1,Why do programmers use functions in a program?,4,1,0.389,low
q8,What is a hierarchical function call?,1,8,q5,What is the difference between a function parameter and an argument?,4,5,0.389,low
q5,What is a parameter in a function definition?,2,5,q1,Why do programmers use functions in a program?,4,1,0.389,low
q3,Which keyword is used to define a new function in Python?,1,3,q7,Which is a valid function call with two arguments x and y?,3,7,0.388,low
q2,What keyword does Python use to define a new function?,3,2,q5,What is a parameter in a function definition?,3,5,0.388,low
q8,What is a hierarchical function call?,1,8,q7,What is the purpose of the return statement in a function?,4,7,0.385,low
q1,Why do programmers use functions to group statements?,1,1,q4,What does a return statement in a function do?,1,4,0.384,low
q2,What does a function call do in a program?,1,2,q7,What happens when a function has multiple parameters?,1,7,0.384,low
q2,What does a function call do in a program?,1,2,q7,Which is a valid function call with two arguments x and y?,3,7,0.384,low
q7,What happens when a function has multiple parameters?,1,7,q1,Why do programmers use functions in a program?,3,1,0.384,low
q5,What is a parameter in a function definition?,2,5,q3,What keyword is used in Python to define a new function?,4,3,0.384,low
q5,What is a parameter in a function definition?,3,5,q8,What is a hierarchical (nested) function call?,3,8,0.384,low
q2,What keyword starts a function definition in Python?,2,2,q2,What happens when a function call is executed in a program?,4,2,0.383,low
q8,What is a hierarchical (nested) function call?,3,8,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.383,low
q7,What happens when a function has multiple parameters?,1,7,q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,0.382,low
q2,What keyword does Python use to define a new function?,3,2,q6,What value does a Python function return if there is no return statement?,4,6,0.382,low
q3,Which keyword is used to define a new function in Python?,1,3,q7,What is the purpose of the return statement in a function?,4,7,0.381,low
q7,What happens when a function has multiple parameters?,1,7,q8,What is a hierarchical (nested) function call?,3,8,0.381,low
q7,Which is a valid function call with two arguments x and y?,3,7,q5,What is the difference between a function parameter and an argument?,4,5,0.381,low
q3,Which keyword is used to define a new function in Python?,1,3,q6,How are multiple parameters specified in a Python function definition?,2,6,0.38,low
q7,What happens when a function has multiple parameters?,1,7,q3,What does a function call do in a program?,2,3,0.38,low
q1,What is the main benefit of defining a function in a program?,2,1,q2,What keyword does Python use to define a new function?,3,2,0.379,low
q5,What is a parameter in a function definition?,2,5,q8,What is a hierarchical (nested) function call?,3,8,0.378,low
q2,What keyword does Python use to define a new function?,3,2,q2,What happens when a function call is executed in a program?,4,2,0.378,low
q1,Why do programmers use functions in a program?,4,1,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.378,low
q8,What is a hierarchical function call?,1,8,q6,How are multiple parameters specified in a Python function definition?,2,6,0.377,low
q3,What does a function call do in a program?,2,3,q6,How are multiple parameters specified in a function definition?,3,6,0.377,low
q5,What is a parameter in a function definition?,2,5,q2,What keyword does Python use to define a new function?,3,2,0.377,low
q4,What does a return statement in a function do?,1,4,q1,Why do programmers use functions in a program?,4,1,0.376,low
q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,q1,Why do programmers use functions in a program?,4,1,0.376,low
q4,What does a return statement in a function do?,1,4,q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,0.375,low
q4,How many values can a Python function return directly?,2,4,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.375,low
q2,What does a function call do in a program?,1,2,q6,How are multiple parameters specified in a function definition?,3,6,0.374,low
q1,What is the main benefit of defining a function in a program?,2,1,q3,What keyword is used in Python to define a new function?,4,3,0.374,low
q1,Why do programmers use functions in a program?,3,1,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.373,low
q5,What is a parameter in a function definition?,1,5,q3,What keyword is used in Python to define a new function?,4,3,0.372,low
q8,What is a hierarchical function call?,1,8,q3,What keyword is used in Python to define a new function?,4,3,0.371,low
q1,What is the main benefit of defining a function in a program?,2,1,q5,What is a parameter in a function definition?,3,5,0.371,low
q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,q4,What does the return statement do inside a function?,3,4,0.371,low
q4,What does the return statement do inside a function?,3,4,q1,Why do programmers use functions in a program?,4,1,0.371,low
q7,What happens when a function has multiple parameters?,1,7,q4,How many values can a Python function return directly?,2,4,0.37,low
q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,q1,Why do programmers use functions in a program?,3,1,0.37,low
q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,q7,Which is a valid function call with two arguments x and y?,3,7,0.37,low
q6,What value does a Python function return if there is no return statement?,4,6,q7,What is the purpose of the return statement in a function?,4,7,0.369,low
q2,What does a function call do in a program?,1,2,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.367,low
q1,Why do programmers use functions to group statements?,1,1,q7,"In hierarchical function calls, what happens when a function call is used inside another function call?",2,7,0.366,low
q5,What is a parameter in a function definition?,2,5,q2,What happens when a function call is executed in a program?,4,2,0.366,low
q6,How are multiple parameters specified in a function definition?,3,6,q8,What is a hierarchical (nested) function call?,3,8,0.366,low
q3,What keyword is used in Python to define a new function?,4,3,q5,What is the difference between a function parameter and an argument?,4,5,0.366,low
q7,What happens when a function has multiple parameters?,1,7,q2,What happens when a function call is executed in a program?,4,2,0.365,low
q6,How are multiple parameters specified in a Python function definition?,2,6,q1,Why do programmers use functions in a program?,4,1,0.365,low
q4,What does a return statement in a function do?,1,4,q1,What is the main benefit of defining a function in a program?,2,1,0.364,low
q8,What is a hierarchical function call?,1,8,q4,What does the return statement do inside a function?,3,4,0.363,low
q2,What keyword does Python use to define a new function?,3,2,q7,Which is a valid function call with two arguments x and y?,3,7,0.363,low
q2,What keyword does Python use to define a new function?,3,2,q8,What is a hierarchical (nested) function call?,3,8,0.362,low
q1,Why do programmers use functions to group statements?,1,1,q6,How are multiple parameters specified in a function definition?,3,6,0.361,low
q3,Which keyword is used to define a new function in Python?,1,3,q8,What is a hierarchical function call?,1,8,0.361,low
q5,What is a parameter in a function definition?,1,5,q2,What keyword starts a function definition in Python?,2,2,0.361,low
q3,What does a function call do in a program?,2,3,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.361,low
q5,What is a parameter in a function definition?,2,5,q7,Which is a valid function call with two arguments x and y?,3,7,0.36,low
q5,What is a parameter in a function definition?,1,5,q2,What keyword does Python use to define a new function?,3,2,0.359,low
q7,What happens when a function has multiple parameters?,1,7,q8,"In hierarchical function calls, what happens when one function calls another inside its statements?",4,8,0.359,low
q2,What does a function call do in a program?,1,2,q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,0.356,low
q1,What is the main benefit of defining a function in a program?,2,1,q5,What is a parameter in a function definition?,2,5,0.356,low
q2,What happens when a function call is executed in a program?,4,2,q6,What value does a Python function return if there is no return statement?,4,6,0.356,low
q4,What does a return statement in a function do?,1,4,q8,"In the function call print(calc_pizza_area(12.0)), what is 12.0?",2,8,0.355,low
q5,What is a parameter in a function definition?,1,5,q4,What does the return statement do inside a function?,3,4,0.355,low
q5,What is a parameter in a function definition?,1,5,q8,What is a hierarchical (nested) function call?,3,8,0.354,low
q1,Why do programmers use functions in a program?,3,1,q6,How are multiple parameters specified in a function definition?,3,6,0.354,low
q4,Which of the following is a valid function definition header with two parameters x and y?,4,4,q5,What is the difference between a function parameter and an argument?,4,5,0.354,low
q5,What is a parameter in a function definition?,1,5,q2,What happens when a function call is executed in a program?,4,2,0.353,low
