text,answer,a,b,c,d,e,f,g,h,hint,feedback,implausible_distractors,none_of_the_above,all_of_the_above,fill_in_the_blank,true_or_false,absolute_terms,longest_answer_correct,negative_worded_stem,word_repeats_in_stem_and_correct_answer,avoid_logical_cues,lost_sequence,more_than_one_correct,complex_k_type,ambiguous_unclear_information,gratuitous_information_in_stem,avoid_convergence_cues,grammatical_cues_in_stem,vague_terms,unfocused_stem
Why is int() used with input() when reading numbers?,To convert the input string to an integer for calculations,To display numbers with commas,To convert the input string to an integer for calculations,To read multiple inputs at once,To add 1 to the input value,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"What is the output of print(""Age:"", age) if age = 20?",Age: 20,Age 20,Age=20,Age: 20,"""Age: age""",,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What does the print() function automatically add at the end of its output?,A newline character,A space character,A tab character,A newline character,No extra character,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which escape sequence moves output to the next line within a string?,\n,\t,\\,\n,\r,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How can a program read a string input from a user and store it in a variable named user_input?,user_input = input(),user_input = print(),input() = user_input,user_input = input(),user_input = get_input(),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"After reading input with input(), which function converts a numeric string to an integer for calculations?",int(),str(),int(),float(),convert(),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"What is the effect of adding end="" "" inside a print() function?",It keeps the next output on the same line with a space after this output,It adds a newline at the end,It keeps the next output on the same line with a space after this output,It adds a tab at the end,It clears the line before printing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"When printing multiple items separated by commas, what does Python automatically insert between them?",A space character,No separator,A newline character,A space character,A comma character,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What does the print() function output by default after printing a string?,A newline character,A tab character,A space character,A newline character,Nothing,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
Which escape sequence inserts a newline inside a string in Python?,\n,\t,\n,\\,\r,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"How does print(""A"", ""B"") display the output?",A B,AB,A B,"A,B","""A"" ""B""",,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
What is the purpose of int() when used with input()?,To convert input string to integer,To convert input to uppercase,To convert input string to integer,To read input without a prompt,To print integers only,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
How can a programmer keep two print statements output on the same line?,"Use print() with end="" """,Use print() without arguments,"Use print() with end="" """,Use print() with \n inside string,Use input() instead of print(),,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
"What does input(""Enter value: "") do in Python?","Outputs ""Enter value:"" and waits for user input","Outputs ""Enter value:"" and waits for user input",Reads input but does not display prompt,Converts input to integer automatically,Prints user input without storing it,,,,,,,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
