=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,10,0,0
2,10,0,0
3,10,0,0
4,10,0,1

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,0,4,100
1,3,1,3,100
1,4,0,5,100
2,3,2,4,100
2,4,0,5,100
3,4,0,5,100

Summary
Total Comparisons,780
Duplicates (≥85%),3
Similar (70-85%),27

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q3,What are the labels identifying DataFrame rows called?,1,3,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.781,similar
q1,What does a pandas DataFrame primarily represent?,3,1,q1,What type does the pandas package use to represent datasets?,4,1,0.781,similar
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.777,similar
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q2,What does the index of a pandas dataframe represent?,4,2,0.763,similar
q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,q8,What does the dataframe method drop_duplicates() do?,4,8,0.763,similar
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q2,What does the index of a pandas dataframe represent?,4,2,0.759,similar
q1,What does the pandas DataFrame object represent?,2,1,q1,What type does the pandas package use to represent datasets?,4,1,0.748,similar
q8,How does the loc() method differ from iloc() when subsetting?,2,8,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.747,similar
q5,"Which of these statements returns a DataFrame containing only the ""Name"" column?",2,5,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.736,similar
q4,Which pandas method selects rows and columns by integer location?,1,4,q4,How does the pandas iloc() method select data?,2,4,0.731,similar
q8,What logical operator returns True if at least one operand is True?,1,8,q10,Which logical operator in pandas returns True if both operands are True?,2,10,0.721,similar
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,0.719,similar
q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.707,similar
q4,How does the pandas iloc() method select data?,2,4,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.702,similar
q3,What are the labels identifying DataFrame rows called?,1,3,q2,What does the index of a pandas dataframe represent?,4,2,0.7,similar
q8,How does the loc() method differ from iloc() when subsetting?,2,8,q4,Which method selects rows by integer location and columns by integer location in a dataframe?,4,4,0.694,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q10,Which DataFrame method inserts a new column at a specified position?,3,10,0.694,low
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,0.692,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,0.691,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.687,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q8,How does the loc() method differ from iloc() when subsetting?,2,8,0.683,low
q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,q2,What does the index of a pandas dataframe represent?,4,2,0.683,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q1,What does the pandas DataFrame object represent?,2,1,0.676,low
q3,What are the labels identifying DataFrame rows called?,1,3,q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,0.67,low
q1,What data structure does pandas use to represent datasets?,1,1,q1,What does a pandas DataFrame primarily represent?,3,1,0.669,low
q8,What logical operator returns True if at least one operand is True?,1,8,q7,Which logical operator returns True if both operands are True when subsetting dataframes?,4,7,0.665,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q1,What does a pandas DataFrame primarily represent?,3,1,0.662,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,0.658,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.653,low
q1,What data structure does pandas use to represent datasets?,1,1,q1,What does the pandas DataFrame object represent?,2,1,0.65,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,0.641,low
q4,How does the pandas iloc() method select data?,2,4,q8,How does the loc() method differ from iloc() when subsetting?,2,8,0.638,low
q1,What does a pandas DataFrame primarily represent?,3,1,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.638,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q8,What does the dataframe method drop_duplicates() do?,4,8,0.634,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.633,low
q7,"Which statement correctly filters rows where a column ""Population"" is greater than 100000?",3,7,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.633,low
q1,What does the pandas DataFrame object represent?,2,1,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.631,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q2,What does the index of a pandas dataframe represent?,4,2,0.627,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q8,What does the dataframe method drop_duplicates() do?,4,8,0.626,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.622,low
q1,What type does the pandas package use to represent datasets?,4,1,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.622,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,0.616,low
q1,What does a pandas DataFrame primarily represent?,3,1,q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,0.615,low
q1,What does a pandas DataFrame primarily represent?,3,1,q2,What does the index of a pandas dataframe represent?,4,2,0.613,low
q1,What does the pandas DataFrame object represent?,2,1,q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,0.612,low
q1,What does the pandas DataFrame object represent?,2,1,q2,What does the index of a pandas dataframe represent?,4,2,0.612,low
q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,q1,What type does the pandas package use to represent datasets?,4,1,0.612,low
q1,What data structure does pandas use to represent datasets?,1,1,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.609,low
q6,Using comparison operators in pandas subsetting will return:,2,6,q8,"What logical operator represents ""and"" when subsetting pandas DataFrames?",3,8,0.606,low
q8,What logical operator returns True if at least one operand is True?,1,8,q8,"What logical operator represents ""and"" when subsetting pandas DataFrames?",3,8,0.605,low
q6,Using comparison operators in pandas subsetting will return:,2,6,q7,Which logical operator returns True if both operands are True when subsetting dataframes?,4,7,0.604,low
q7,Which comparison operator returns True if two values are not equal?,1,7,q8,What logical operator returns True if at least one operand is True?,1,8,0.597,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.597,low
q7,"Which statement correctly filters rows where a column ""Population"" is greater than 100000?",3,7,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.597,low
q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.593,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q5,"Which of these statements returns a DataFrame containing only the ""Name"" column?",2,5,0.591,low
q4,How does the pandas iloc() method select data?,2,4,q4,Which method selects rows by integer location and columns by integer location in a dataframe?,4,4,0.591,low
q1,What data structure does pandas use to represent datasets?,1,1,q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,0.589,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q1,What type does the pandas package use to represent datasets?,4,1,0.589,low
q1,What data structure does pandas use to represent datasets?,1,1,q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,0.587,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.586,low
q1,What data structure does pandas use to represent datasets?,1,1,q2,What does the index of a pandas dataframe represent?,4,2,0.584,low
q1,What does the pandas DataFrame object represent?,2,1,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.584,low
q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.583,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q9,"To filter a DataFrame for rows where the ""Population"" column is greater than 100000, which expression is correct?",1,9,0.578,low
q9,"To filter a DataFrame for rows where the ""Population"" column is greater than 100000, which expression is correct?",1,9,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.578,low
q6,What does the DataFrame iloc method use for subsetting?,3,6,q4,Which method selects rows by integer location and columns by integer location in a dataframe?,4,4,0.577,low
q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,q1,What does a pandas DataFrame primarily represent?,3,1,0.576,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q1,What does a pandas DataFrame primarily represent?,3,1,0.576,low
q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,q2,What does the index of a pandas dataframe represent?,4,2,0.573,low
q1,What data structure does pandas use to represent datasets?,1,1,q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,0.571,low
q6,Using comparison operators in pandas subsetting will return:,2,6,q10,Which logical operator in pandas returns True if both operands are True?,2,10,0.571,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q8,What does the dataframe method drop_duplicates() do?,4,8,0.571,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q1,What does a pandas DataFrame primarily represent?,3,1,0.569,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,0.568,low
q5,"How do you select multiple columns ""Name"" and ""Population"" from a DataFrame and get a DataFrame result?",1,5,q7,"Which statement correctly filters rows where a column ""Population"" is greater than 100000?",3,7,0.566,low
q5,"Which of these statements returns a DataFrame containing only the ""Name"" column?",2,5,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.565,low
q3,What are the labels identifying DataFrame rows called?,1,3,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.563,low
q1,What does the pandas DataFrame object represent?,2,1,q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,0.559,low
q1,What type does the pandas package use to represent datasets?,4,1,q2,What does the index of a pandas dataframe represent?,4,2,0.559,low
q1,What does the pandas DataFrame object represent?,2,1,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.558,low
q9,"To filter a DataFrame for rows where the ""Population"" column is greater than 100000, which expression is correct?",1,9,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.557,low
q1,What does a pandas DataFrame primarily represent?,3,1,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.557,low
q4,How does the pandas iloc() method select data?,2,4,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.556,low
q2,What does the index of a pandas dataframe represent?,4,2,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.555,low
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.554,low
q8,How does the loc() method differ from iloc() when subsetting?,2,8,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.553,low
q1,What does the pandas DataFrame object represent?,2,1,q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,0.551,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.551,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.55,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.548,low
q10,Which DataFrame method inserts a new column at a specified position?,3,10,q8,What does the dataframe method drop_duplicates() do?,4,8,0.544,low
q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,q1,What type does the pandas package use to represent datasets?,4,1,0.539,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.535,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q10,Which DataFrame method inserts a new column at a specified position?,3,10,0.535,low
q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.535,low
q4,How does the pandas iloc() method select data?,2,4,q2,What does the index of a pandas dataframe represent?,4,2,0.534,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.533,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.532,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,0.53,low
q7,"Which statement correctly filters rows where a column ""Population"" is greater than 100000?",3,7,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.53,low
q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.525,low
q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,q2,What does the index of a pandas dataframe represent?,4,2,0.525,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.524,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q4,How does the pandas iloc() method select data?,2,4,0.523,low
q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,q4,Which method selects rows by integer location and columns by integer location in a dataframe?,4,4,0.521,low
q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.521,low
q8,What does the dataframe method drop_duplicates() do?,4,8,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.521,low
q1,What data structure does pandas use to represent datasets?,1,1,q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,0.519,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q1,What type does the pandas package use to represent datasets?,4,1,0.519,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q1,What type does the pandas package use to represent datasets?,4,1,0.517,low
q6,What does the DataFrame iloc method use for subsetting?,3,6,q2,What does the index of a pandas dataframe represent?,4,2,0.517,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q7,"Which statement correctly filters rows where a column ""Population"" is greater than 100000?",3,7,0.516,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q1,What type does the pandas package use to represent datasets?,4,1,0.515,low
q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.513,low
q4,How does the pandas iloc() method select data?,2,4,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.512,low
q6,Using comparison operators in pandas subsetting will return:,2,6,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.512,low
q1,What does the pandas DataFrame object represent?,2,1,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.511,low
q4,How does the pandas iloc() method select data?,2,4,q1,What does a pandas DataFrame primarily represent?,3,1,0.511,low
q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.51,low
q1,What data structure does pandas use to represent datasets?,1,1,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.505,low
q1,What does the pandas DataFrame object represent?,2,1,q4,How does the pandas iloc() method select data?,2,4,0.503,low
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q1,What type does the pandas package use to represent datasets?,4,1,0.503,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q4,How does the pandas iloc() method select data?,2,4,0.5,low
q3,What are the labels identifying DataFrame rows called?,1,3,q2,Which of the following is a key difference between pandas DataFrames and NumPy arrays?,2,2,0.499,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q1,What does a pandas DataFrame primarily represent?,3,1,0.499,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q1,What type does the pandas package use to represent datasets?,4,1,0.499,low
q1,What data structure does pandas use to represent datasets?,1,1,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.498,low
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.489,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q3,What are the labels identifying DataFrame rows called?,1,3,0.487,low
q6,What does the DataFrame iloc method use for subsetting?,3,6,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.487,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q9,"To filter a DataFrame for rows where the ""Population"" column is greater than 100000, which expression is correct?",1,9,0.484,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q1,What does a pandas DataFrame primarily represent?,3,1,0.484,low
q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.484,low
q4,How does the pandas iloc() method select data?,2,4,q1,What type does the pandas package use to represent datasets?,4,1,0.481,low
q4,Which parameter in the DataFrame constructor specifies the column labels?,3,4,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.481,low
q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,q10,Which DataFrame method inserts a new column at a specified position?,3,10,0.481,low
q4,How does the pandas iloc() method select data?,2,4,q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,0.48,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.479,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.478,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,0.476,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q2,What does the index of a pandas dataframe represent?,4,2,0.476,low
q7,Which comparison operator returns True if two values are not equal?,1,7,q7,Which logical operator returns True if both operands are True when subsetting dataframes?,4,7,0.474,low
q10,Which DataFrame method inserts a new column at a specified position?,3,10,q4,Which method selects rows by integer location and columns by integer location in a dataframe?,4,4,0.474,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q1,What does the pandas DataFrame object represent?,2,1,0.473,low
q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,q10,Which DataFrame method inserts a new column at a specified position?,3,10,0.473,low
q7,Which comparison operator returns True if two values are not equal?,1,7,q10,Which logical operator in pandas returns True if both operands are True?,2,10,0.472,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.472,low
q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,q10,What parameter in drop() specifies columns to remove from a dataframe?,4,10,0.472,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.471,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.47,low
q6,Using comparison operators in pandas subsetting will return:,2,6,q6,What does the DataFrame iloc method use for subsetting?,3,6,0.469,low
q3,What are the labels identifying DataFrame rows called?,1,3,q1,What does a pandas DataFrame primarily represent?,3,1,0.468,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.468,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.466,low
q1,What data structure does pandas use to represent datasets?,1,1,q3,What are the labels identifying DataFrame rows called?,1,3,0.465,low
q3,What are the labels identifying DataFrame rows called?,1,3,q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,0.465,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q1,What type does the pandas package use to represent datasets?,4,1,0.465,low
q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.465,low
q3,What are the labels identifying DataFrame rows called?,1,3,q1,What does the pandas DataFrame object represent?,2,1,0.464,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,0.463,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q3,How do pandas dataframes differ from NumPy arrays?,4,3,0.462,low
q9,What is the effect of the pandas replace() method on a DataFrame?,2,9,q2,What does the index of a pandas dataframe represent?,4,2,0.462,low
q3,What are the labels identifying DataFrame rows called?,1,3,q4,How does the pandas iloc() method select data?,2,4,0.46,low
q10,What method removes duplicate rows from a DataFrame based on column labels?,1,10,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.46,low
q4,How does the pandas iloc() method select data?,2,4,q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,0.46,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q1,What does a pandas DataFrame primarily represent?,3,1,0.459,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q5,"Which of these statements returns a DataFrame containing only the ""Name"" column?",2,5,0.459,low
q9,"To filter a DataFrame for rows where the ""Population"" column is greater than 100000, which expression is correct?",1,9,q5,"Which statement selects multiple columns ""Name"" and ""Population"" from a dataframe returning a dataframe?",4,5,0.458,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.455,low
q1,What does the pandas DataFrame object represent?,2,1,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.455,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,0.454,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.453,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q9,What is the effect of the drop_duplicates() method on a DataFrame?,3,9,0.452,low
q2,How do pandas DataFrame columns differ from NumPy array columns?,1,2,q8,What does the dataframe method drop_duplicates() do?,4,8,0.452,low
q7,What does the pandas drop_duplicates() method do when given a subset parameter?,2,7,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.452,low
q8,How does the loc() method differ from iloc() when subsetting?,2,8,q3,What is the term for the set of row labels in a pandas DataFrame?,3,3,0.451,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q1,What does the pandas DataFrame object represent?,2,1,0.449,low
q6,"What is the result type when selecting a single column with df[""Population""]?",1,6,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.449,low
q1,What does a pandas DataFrame primarily represent?,3,1,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.449,low
q1,What does a pandas DataFrame primarily represent?,3,1,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.447,low
q3,What are the labels identifying DataFrame rows called?,1,3,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.446,low
q1,What does the pandas DataFrame object represent?,2,1,q5,How can one select multiple columns from a DataFrame to get another DataFrame?,3,5,0.443,low
q3,What are the labels identifying DataFrame rows called?,1,3,q8,How does the loc() method differ from iloc() when subsetting?,2,8,0.442,low
q4,Which pandas method selects rows and columns by integer location?,1,4,q6,"What does the pandas statement country[country[""Population""] > 100000] return?",4,6,0.442,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q8,How does the loc() method differ from iloc() when subsetting?,2,8,0.442,low
q3,"In a pandas DataFrame, what is the term for the set of row labels?",2,3,q2,How do a pandas DataFrame and a NumPy array differ in data types?,3,2,0.442,low
q4,How does the pandas iloc() method select data?,2,4,q6,Using comparison operators in pandas subsetting will return:,2,6,0.442,low
q4,How does the pandas iloc() method select data?,2,4,q9,"How can a single column ""Population"" be selected from a dataframe as a pandas Series?",4,9,0.44,low
