=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,10,0,6
2,10,0,9
3,10,1,4
4,10,0,2

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,4,21,100
1,3,5,11,100
1,4,4,8,100
2,3,3,19,100
2,4,2,13,100
3,4,3,10,100

Summary
Total Comparisons,780
Duplicates (≥85%),22
Similar (70-85%),103

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q9,"In logic, the proposition \(p \lor q\) means _____.",2,9,q9,"How is the compound proposition ""Despite the fact that \(p\), \(q\)"" expressed logically?",3,9,0.672,low
q3,The conjunction \(p \land q\) is true when _____.,3,3,q5,The main difference between inclusive OR and exclusive OR is that exclusive OR is true only when _____.,4,5,0.671,low
q2,Which sentence is a proposition?,1,2,q2,Which of the following is an example of a proposition?,3,2,0.669,low
q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,q4,The disjunction \(p \lor q\) is false only if _____.,4,4,0.669,low
q8,Which English sentence corresponds to the logical proposition \(p \land q\)?,1,8,q9,"How is the compound proposition ""Despite the fact that \(p\), \(q\)"" expressed logically?",3,9,0.668,low
q8,Which English sentence best represents \(p \land q\)?,2,8,q3,The conjunction \(p \land q\) is true when _____.,4,3,0.666,low
q9,"In logic, the proposition \(p \lor q\) means _____.",2,9,q8,"Given \(p\) is true and \(q\) is false, the truth value of \(p \land q\) is _____.",4,8,0.663,low
q1,A _proposition_ is a statement that is _____.,4,1,q10,"In logic, a command or a question _____ a proposition because it has no truth value.",4,10,0.661,low
q3,The conjunction \(p \land q\) is true when _____.,4,3,q5,The main difference between inclusive OR and exclusive OR is that exclusive OR is true only when _____.,4,5,0.66,low
q2,Which sentence is a proposition?,1,2,q8,Which sentence is *not* a proposition?,3,8,0.659,low
q9,"In logic, the proposition \(p \lor q\) means _____.",2,9,q10,Which of the following correctly describes the truth value of \(p \land q\) if \(p\) is true and \(q\) is false?,3,10,0.658,low
q8,Which English sentence best represents \(p \land q\)?,2,8,q5,The main difference between inclusive OR and exclusive OR is that exclusive OR is true only when _____.,4,5,0.656,low
q8,Which English sentence corresponds to the logical proposition \(p \land q\)?,1,8,q4,The disjunction \(p \lor q\) is false only if _____.,4,4,0.65,low
q3,The conjunction \(p \land q\) is true when _____.,1,3,q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,0.647,low
q5,The exclusive or \(p \oplus q\) is true when _____.,3,5,q7,"In logic, the inclusive ""or"" means _____.",3,7,0.646,low
q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,q9,"In logic, the proposition \(p \lor q\) means _____.",2,9,0.642,low
q1,A _proposition_ is a statement that is _____.,1,1,q10,"In logic, a command or a question _____ a proposition because it has no truth value.",4,10,0.641,low
q2,Which of the following is an example of a proposition?,3,2,q2,Which sentence is not a proposition?,4,2,0.641,low
q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,q5,The exclusive or \(p \oplus q\) is true when _____.,3,5,0.64,low
q4,The truth table for \(p \lor q\) shows it is false only when _____.,2,4,q6,The negation \(\neg p\) changes the truth value of \(p\) to _____.,3,6,0.638,low
q5,The exclusive or \(p \oplus q\) is true when _____.,3,5,q10,Which of the following correctly describes the truth value of \(p \land q\) if \(p\) is true and \(q\) is false?,3,10,0.637,low
q8,Which English sentence corresponds to the logical proposition \(p \land q\)?,1,8,q4,The disjunction \(p \lor q\) is false only when _____.,3,4,0.635,low
q6,The negation \(\neg p\) changes the truth value of \(p\) to _____.,3,6,q8,"Given \(p\) is true and \(q\) is false, the truth value of \(p \land q\) is _____.",4,8,0.634,low
q1,A proposition is a statement that is _____.,2,1,q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,0.633,low
q6,The negation \(\neg p\) of a proposition \(p\) has the truth value that is _____.,4,6,q8,"Given \(p\) is true and \(q\) is false, the truth value of \(p \land q\) is _____.",4,8,0.632,low
q9,When do the inclusive or \(p \lor q\) and exclusive or \(p \oplus q\) differ?,1,9,q10,Which of the following correctly describes the truth value of \(p \land q\) if \(p\) is true and \(q\) is false?,3,10,0.631,low
q2,Which sentence is a proposition?,2,2,q2,Which sentence is not a proposition?,4,2,0.631,low
q1,A _proposition_ is a statement that is _____.,1,1,q6,The negation of a proposition \(p\) is true when \(p\) is _____.,2,6,0.629,low
q4,The compound proposition \(p \lor q\) is false only if _____.,1,4,q6,The negation \(\neg p\) changes the truth value of \(p\) to _____.,3,6,0.629,low
q1,A proposition is a statement that is _____.,2,1,q10,"In logic, a command or a question _____ a proposition because it has no truth value.",4,10,0.628,low
q8,Which English sentence best represents \(p \land q\)?,2,8,q4,The disjunction \(p \lor q\) is false only if _____.,4,4,0.627,low
q4,The compound proposition \(p \lor q\) is false only if _____.,1,4,q8,Which English sentence best represents \(p \land q\)?,2,8,0.625,low
q6,The negation \(\neg p\) changes the truth value of \(p\) to _____.,3,6,q10,Which of the following correctly describes the truth value of \(p \land q\) if \(p\) is true and \(q\) is false?,3,10,0.624,low
