=== SIMILARITY ANALYSIS ===

Within-Run Analysis
Run Number,Question Count,Internal Duplicates,Internal Similar
1,10,0,1
2,10,0,1
3,10,0,2
4,10,0,0

Cross-Run Analysis
Run A,Run B,Duplicates,Similar,Total Comparisons
1,2,1,4,100
1,3,2,4,100
1,4,3,5,100
2,3,3,4,100
2,4,2,4,100
3,4,4,3,100

Summary
Total Comparisons,780
Duplicates (≥85%),15
Similar (70-85%),28

Pairwise Comparisons
Question A ID,Question A Text,Question A Run,Question A Number,Question B ID,Question B Text,Question B Run,Question B Number,Similarity Score,Category
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,0.73,similar
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q6,How does an assignment differ from an algebraic equation?,4,6,0.729,similar
q6,What must appear on the left side of an assignment statement?,1,6,q5,Why must the left side of an assignment be a variable?,4,5,0.721,similar
q1,What does an assignment statement do in programming?,3,1,q5,How is an assignment statement different from an algebraic equation?,3,5,0.719,similar
q8,How does an assignment statement differ from an algebraic equation?,2,8,q1,What does an assignment statement do in programming?,3,1,0.717,similar
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q5,How is an assignment statement different from an algebraic equation?,3,5,0.712,similar
q1,What does an assignment statement do in programming?,3,1,q3,Why must the left side of an assignment statement be a variable?,3,3,0.707,similar
q9,After x = 2; x = x * 3; what is x's value?,2,9,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.705,similar
q2,Which side of an assignment statement must be a variable?,2,2,q3,Why must the left side of an assignment statement be a variable?,3,3,0.704,similar
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.703,similar
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.7,similar
q2,Which side of an assignment statement must be a variable?,2,2,q5,Why must the left side of an assignment be a variable?,4,5,0.697,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.693,low
q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.691,low
q5,What is _incrementing_ a variable?,2,5,q10,Fill in the blank: Incrementing a variable means increasing its value by _____.,3,10,0.69,low
q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.69,low
q1,What does the equal sign (=) mean in programming?,2,1,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.689,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q8,How does an assignment statement differ from an algebraic equation?,2,8,0.687,low
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.687,low
q3,Why must the left side of an assignment statement be a variable?,3,3,q1,What does an assignment statement do in programming?,4,1,0.686,low
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.682,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q7,How does incrementing a variable by 1 work?,1,7,0.681,low
q7,How does incrementing a variable by 1 work?,1,7,q5,What is _incrementing_ a variable?,2,5,0.681,low
q1,What does an assignment statement do in programming?,1,1,q3,Why must the left side of an assignment statement be a variable?,3,3,0.675,low
q7,How does incrementing a variable by 1 work?,1,7,q2,"In the statement x = x + 1, what happens to x?",4,2,0.667,low
q6,What must appear on the left side of an assignment statement?,1,6,q3,Why must the left side of an assignment statement be a variable?,3,3,0.664,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.664,low
q1,What does an assignment statement do in programming?,1,1,q6,How does an assignment differ from an algebraic equation?,4,6,0.662,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q8,Which of these is a valid assignment statement?,3,8,0.662,low
q6,What must appear on the left side of an assignment statement?,1,6,q2,Which side of an assignment statement must be a variable?,2,2,0.661,low
q3,Which of the following is a valid assignment statement?,1,3,q4,Why can a statement like x = x + 1 be confusing?,2,4,0.658,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.655,low
q1,What does an assignment statement do in programming?,4,1,q5,Why must the left side of an assignment be a variable?,4,5,0.654,low
q1,What does an assignment statement do in programming?,1,1,q5,Why must the left side of an assignment be a variable?,4,5,0.652,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.651,low
q1,What does an assignment statement do in programming?,3,1,q5,Why must the left side of an assignment be a variable?,4,5,0.65,low
q1,What does an assignment statement do in programming?,4,1,q6,How does an assignment differ from an algebraic equation?,4,6,0.649,low
q7,How does incrementing a variable by 1 work?,1,7,q4,"In x = x + 1, what happens to the value of x?",3,4,0.643,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q3,Which is a valid assignment statement in programming?,4,3,0.643,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q9,"If x = 5, what does x = x + 7 do?",4,9,0.642,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q9,"If x = 5, what does x = x + 7 do?",4,9,0.641,low
q9,After x = 2; x = x * 3; what is x's value?,2,9,q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,0.64,low
q4,"In x = x + 1, what happens to the value of x?",3,4,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.64,low
q2,"In the statement x = x + 1, what happens to x?",4,2,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.633,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,0.632,low
q1,What does an assignment statement do in programming?,1,1,q1,What does the equal sign (=) mean in programming?,2,1,0.629,low
q9,After x = 2; x = x * 3; what is x's value?,2,9,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.629,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q10,Which is a valid assignment statement?,2,10,0.628,low
q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.626,low
q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,q9,"If x = 5, what does x = x + 7 do?",4,9,0.626,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q2,"In the statement x = x + 1, what happens to x?",4,2,0.625,low
q10,Which is a valid assignment statement?,2,10,q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,0.624,low
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q8,Which of these is a valid assignment statement?,3,8,0.624,low
q7,What is the result of executing x = 2; x = x * 3?,4,7,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.623,low
q3,Which of the following is a valid assignment statement?,1,3,q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,0.62,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,0.619,low
q1,What does the equal sign (=) mean in programming?,2,1,q1,What does an assignment statement do in programming?,4,1,0.619,low
q9,After x = 2; x = x * 3; what is x's value?,2,9,q4,"In x = x + 1, what happens to the value of x?",3,4,0.618,low
q3,Which of the following is a valid assignment statement?,1,3,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.617,low
q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,q9,"If x = 5, what does x = x + 7 do?",4,9,0.617,low
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q9,"If x = 5, what does x = x + 7 do?",4,9,0.615,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.614,low
q1,What does an assignment statement do in programming?,3,1,q6,How does an assignment differ from an algebraic equation?,4,6,0.614,low
q3,Which of the following is a valid assignment statement?,1,3,q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,0.613,low
q1,What does an assignment statement do in programming?,3,1,q3,Which is a valid assignment statement in programming?,4,3,0.613,low
q8,Which of these is a valid assignment statement?,3,8,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.613,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.61,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.609,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q1,What does an assignment statement do in programming?,3,1,0.609,low
q6,What must appear on the left side of an assignment statement?,1,6,q1,What does an assignment statement do in programming?,3,1,0.607,low
q1,What does an assignment statement do in programming?,1,1,q3,Which is a valid assignment statement in programming?,4,3,0.606,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q10,Which is a valid assignment statement?,2,10,0.606,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q4,Why can a statement like x = x + 1 be confusing?,2,4,0.605,low
q3,Why must the left side of an assignment statement be a variable?,3,3,q5,How is an assignment statement different from an algebraic equation?,3,5,0.605,low
q5,How is an assignment statement different from an algebraic equation?,3,5,q5,Why must the left side of an assignment be a variable?,4,5,0.604,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q8,Which of these is a valid assignment statement?,3,8,0.603,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q8,Which of these is a valid assignment statement?,3,8,0.603,low
q4,"In x = x + 1, what happens to the value of x?",3,4,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.603,low
q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.603,low
q1,What does an assignment statement do in programming?,1,1,q6,What must appear on the left side of an assignment statement?,1,6,0.601,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q5,Why must the left side of an assignment be a variable?,4,5,0.6,low
q8,Which of these is a valid assignment statement?,3,8,q9,"If x = 5, what does x = x + 7 do?",4,9,0.598,low
q1,What does an assignment statement do in programming?,4,1,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.598,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.597,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q3,Why must the left side of an assignment statement be a variable?,3,3,0.597,low
q3,Which of the following is a valid assignment statement?,1,3,q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,0.596,low
q3,Which of the following is a valid assignment statement?,1,3,q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,0.596,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q9,"If x = 5, what does x = x + 7 do?",4,9,0.596,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.596,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q8,Which of these is a valid assignment statement?,3,8,0.595,low
q10,Which is a valid assignment statement?,2,10,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.595,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,0.594,low
q1,What does an assignment statement do in programming?,4,1,q3,Which is a valid assignment statement in programming?,4,3,0.594,low
q1,What does an assignment statement do in programming?,1,1,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.592,low
q3,Which of the following is a valid assignment statement?,1,3,q9,"If x = 5, what does x = x + 7 do?",4,9,0.591,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q3,Why must the left side of an assignment statement be a variable?,3,3,0.591,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q10,Which is a valid assignment statement?,2,10,0.591,low
q1,What does an assignment statement do in programming?,1,1,q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,0.59,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q2,"In the statement x = x + 1, what happens to x?",4,2,0.589,low
q1,What does the equal sign (=) mean in programming?,2,1,q8,How does an assignment statement differ from an algebraic equation?,2,8,0.589,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q3,Which is a valid assignment statement in programming?,4,3,0.589,low
q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,q2,"In the statement x = x + 1, what happens to x?",4,2,0.589,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.588,low
q1,What does an assignment statement do in programming?,1,1,q8,Which of these is a valid assignment statement?,3,8,0.587,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q10,Which is a valid assignment statement?,2,10,0.587,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q8,How does an assignment statement differ from an algebraic equation?,2,8,0.587,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.586,low
q10,Which is a valid assignment statement?,2,10,q5,How is an assignment statement different from an algebraic equation?,3,5,0.586,low
q1,What does an assignment statement do in programming?,1,1,q3,Which of the following is a valid assignment statement?,1,3,0.585,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q7,What happens when a variable is assigned a new value?,3,7,0.585,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q5,How is an assignment statement different from an algebraic equation?,3,5,0.585,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q5,Why must the left side of an assignment be a variable?,4,5,0.585,low
q9,After x = 2; x = x * 3; what is x's value?,2,9,q9,"If x = 5, what does x = x + 7 do?",4,9,0.585,low
q1,What does an assignment statement do in programming?,3,1,q8,Which of these is a valid assignment statement?,3,8,0.585,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q1,What does an assignment statement do in programming?,4,1,0.584,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,0.583,low
q3,Which of the following is a valid assignment statement?,1,3,q1,What does an assignment statement do in programming?,3,1,0.583,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q5,Why must the left side of an assignment be a variable?,4,5,0.583,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q5,Why must the left side of an assignment be a variable?,4,5,0.583,low
q1,What does the equal sign (=) mean in programming?,2,1,q1,What does an assignment statement do in programming?,3,1,0.583,low
q1,What does an assignment statement do in programming?,1,1,q10,Which is a valid assignment statement?,2,10,0.582,low
q9,After x = 2; x = x * 3; what is x's value?,2,9,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.582,low
q5,How is an assignment statement different from an algebraic equation?,3,5,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.581,low
q7,What happens when a variable is assigned a new value?,3,7,q1,What does an assignment statement do in programming?,4,1,0.581,low
q1,What does an assignment statement do in programming?,1,1,q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,0.58,low
q4,"In x = x + 1, what happens to the value of x?",3,4,q9,"If x = 5, what does x = x + 7 do?",4,9,0.58,low
q8,Which of these is a valid assignment statement?,3,8,q2,"In the statement x = x + 1, what happens to x?",4,2,0.58,low
q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,q10,"After x = 9; y = x; x = 3, what is y?",4,10,0.58,low
q3,Which of the following is a valid assignment statement?,1,3,q1,What does an assignment statement do in programming?,4,1,0.579,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.579,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q2,"In the statement x = x + 1, what happens to x?",4,2,0.578,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q1,What does the equal sign (=) mean in programming?,2,1,0.578,low
q10,Which is a valid assignment statement?,2,10,q1,What does an assignment statement do in programming?,3,1,0.578,low
q8,Which of these is a valid assignment statement?,3,8,q1,What does an assignment statement do in programming?,4,1,0.578,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q10,Which is a valid assignment statement?,2,10,0.577,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q9,"If x = 5, what does x = x + 7 do?",4,9,0.577,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q4,Why can a statement like x = x + 1 be confusing?,2,4,0.576,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q1,What does an assignment statement do in programming?,4,1,0.576,low
q8,How does an assignment statement differ from an algebraic equation?,2,8,q8,Which of these is a valid assignment statement?,3,8,0.576,low
q1,What does an assignment statement do in programming?,3,1,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.576,low
q2,"After executing these statements, x = 7, y = x + 3, x = 5, what is y?",3,2,q3,Which is a valid assignment statement in programming?,4,3,0.576,low
q3,Which of the following is a valid assignment statement?,1,3,q8,How does an assignment statement differ from an algebraic equation?,2,8,0.575,low
q6,What must appear on the left side of an assignment statement?,1,6,q1,What does an assignment statement do in programming?,4,1,0.574,low
q6,What must appear on the left side of an assignment statement?,1,6,q3,Which is a valid assignment statement in programming?,4,3,0.574,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q9,After x = 2; x = x * 3; what is x's value?,2,9,0.574,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q9,After x = 2; x = x * 3; what is x's value?,2,9,0.573,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q7,What happens when a variable is assigned a new value?,3,7,0.573,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q3,Why must the left side of an assignment statement be a variable?,3,3,0.572,low
q3,Which of the following is a valid assignment statement?,1,3,q5,How is an assignment statement different from an algebraic equation?,3,5,0.571,low
q6,Fill in the blank: A variable is a named item that _____ a value.,3,6,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.571,low
q3,Which is a valid assignment statement in programming?,4,3,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.571,low
q3,What happens when a variable is assigned a new value?,2,3,q1,What does an assignment statement do in programming?,4,1,0.57,low
q5,How is an assignment statement different from an algebraic equation?,3,5,q8,Which of these is a valid assignment statement?,3,8,0.57,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q3,What happens when a variable is assigned a new value?,2,3,0.569,low
q5,How is an assignment statement different from an algebraic equation?,3,5,q3,Which is a valid assignment statement in programming?,4,3,0.569,low
q3,Which of the following is a valid assignment statement?,1,3,q2,"In the statement x = x + 1, what happens to x?",4,2,0.568,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q4,Why can a statement like x = x + 1 be confusing?,2,4,0.568,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q6,Fill in the blank: A variable is a named item that _____ a value.,3,6,0.568,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q2,"In the statement x = x + 1, what happens to x?",4,2,0.567,low
q10,Which is a valid assignment statement?,2,10,q1,What does an assignment statement do in programming?,4,1,0.567,low
q8,"After these statements: `x = 9`, `y = x + 1`, `x = 5`, what is the value of y?",1,8,q3,Which is a valid assignment statement in programming?,4,3,0.566,low
q4,Why can a statement like x = x + 1 be confusing?,2,4,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.565,low
q9,Why is the assignment operator `=` not the same as the equality operator in math?,1,9,q3,Why must the left side of an assignment statement be a variable?,3,3,0.563,low
q1,What does an assignment statement do in programming?,1,1,q2,Which side of an assignment statement must be a variable?,2,2,0.562,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q7,What is the result of executing x = 2; x = x * 3?,4,7,0.562,low
q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,q9,After x = 2; x = x * 3; what is x's value?,2,9,0.562,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q2,Which side of an assignment statement must be a variable?,2,2,0.562,low
q3,Which is a valid assignment statement in programming?,4,3,q4,"After executing y = x + 1 and then x = 5, what is the value of y?",4,4,0.562,low
q6,What must appear on the left side of an assignment statement?,1,6,q5,How is an assignment statement different from an algebraic equation?,3,5,0.561,low
q7,How does incrementing a variable by 1 work?,1,7,q10,Fill in the blank: Incrementing a variable means increasing its value by _____.,3,10,0.561,low
q6,"After executing x = 5; y = x + 2; x = 3, what is y's value?",2,6,q3,Which is a valid assignment statement in programming?,4,3,0.561,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q8,Which of these is a valid assignment statement?,3,8,0.56,low
q10,"What happens when a variable appears on both sides of an assignment, like `x = x * 20`?",1,10,q4,Why can a statement like x = x + 1 be confusing?,2,4,0.56,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,0.559,low
q6,What must appear on the left side of an assignment statement?,1,6,q8,"Fill in the blank: In programming, the symbol = means _____.",4,8,0.559,low
q6,Fill in the blank: A variable is a named item that _____ a value.,3,6,q1,What does an assignment statement do in programming?,4,1,0.559,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q3,Which of the following is a valid assignment statement?,1,3,0.558,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q3,Which is a valid assignment statement in programming?,4,3,0.558,low
q4,Why does the assignment `x = 3` overwrite the previous value of x?,1,4,q9,"If x = 3 and the statement x = x * 4 executes, what is the new value of x?",3,9,0.557,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q10,Which is a valid assignment statement?,2,10,0.557,low
q6,What must appear on the left side of an assignment statement?,1,6,q8,How does an assignment statement differ from an algebraic equation?,2,8,0.556,low
q6,What must appear on the left side of an assignment statement?,1,6,q10,Which is a valid assignment statement?,2,10,0.555,low
q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,q10,Fill in the blank: Incrementing a variable means increasing its value by _____.,3,10,0.554,low
q2,"In the statement `x = x + 1`, what happens to the value of x?",1,2,q5,"If `x = 5` and then `y = x`, what is the value of y?",1,5,0.553,low
q3,Which of the following is a valid assignment statement?,1,3,q7,Fill in the blank: An assignment statement assigns a/an _____ with a value.,2,7,0.553,low
